---
source: R[v4.3.1]::data.table[v1.14.8]::fwrite
creation_time_utc: 2023-09-17 13:06:41
schema:
  fields:
  - name: CL
    type: character
  - name: SC
    type: factor
  - name: GSC
    type: factor
  - name: LnA
    type: numeric
  - name: LnV
    type: numeric
header: yes
sep: ','
sep2:
- ''
- '|'
- ''
eol: "\r\n"
na.strings: ''
dec: '.'
qmethod: double
logical01: no
---
CL,SC,GSC,LnA,LnV
Seed(sc=AB),D,DE,-7.07275461142169,-7.48827005538335
Seed(sc=AB),B,BC,-8.15694904913982,-8.57246449310148
Seed(sc=AB),E,BC,-6.0425544268296,-6.45806987079126
Seed(sc=AB),E,BC,-7.45060159528121,-7.86611703924288
Seed(sc=AB),D,DE,-3.73388544404539,-4.14940088800705
Seed(sc=AB),B,BC,-7.62675064056796,-8.04226608452962
Seed(sc=AB),D,BC,-4.3722781162232,-4.78779356018487
Seed(sc=AB),D,DE,-4.45109513141855,-4.86661057538021
Seed(sc=AB),D,DE,-2.50263419867583,-2.9181496426375
Seed(sc=AB),B,BC,-7.19814236798792,-7.61365781194958
Seed(sc=AB),D,DE,-6.35607711507859,-6.77159255904026
Seed(sc=AB),D,DE,-5.32464582540933,-5.74016126937099
Seed(sc=AB),E,DE,-8.6983406115121,-9.11385605547376
Seed(sc=AB),D,DE,-7.27330219962436,-7.68881764358602
Seed(sc=AB),B,BC,-4.35236095533161,-4.76787639929328
Seed(sc=AB),D,DE,-7.28348495000623,-7.69900039396789
Seed(sc=AB),E,DE,-7.61367281119543,-8.0291882551571
Seed(sc=AB),D,DE,-7.64119682952713,-8.0567122734888
Seed(sc=AB),B,BC,-8.05440964984122,-8.46992509380289
Seed(sc=AB),D,DE,-4.75810070337276,-5.17361614733443
Seed(sc=AB),B,BC,-8.63331198306773,-9.0488274270294
Seed(sc=AB),B,BC,-8.26482463194657,-8.68034007590824
Seed(sc=AB),B,BC,-7.96374530436999,-8.37926074833166
Seed(sc=AB),E,DE,-4.81991064508822,-5.23542608904988
Seed(sc=AB),B,BC,-6.94109824723192,-7.35661369119358
Seed(sc=AB),B,BC,-7.79376324123243,-8.2092786851941
Seed(sc=AB),B,BC,-7.36445844081468,-7.77997388477635
Seed(sc=AB),D,DE,-4.98392711810113,-5.3994425620628
Seed(sc=AB),B,DE,-6.0311423135593,-6.44665775752097
Seed(sc=AB),D,DE,-6.53537343406173,-6.95088887802339
Seed(sc=AB),D,DE,-6.52211652959284,-6.93763197355451
Seed(sc=AB),B,BC,-8.51035944885894,-8.9258748928206
Seed(sc=AB),B,BC,-8.50298115080413,-8.9184965947658
Seed(sc=AB),D,DE,-8.15346841195029,-8.56898385591196
Seed(sc=AB),D,BC,-7.14888411532882,-7.56439955929048
Seed(sc=AB),D,BC,-7.55119566275565,-7.96671110671731
Seed(sc=AB),D,DE,-5.46416270668056,-5.87967815064222
Seed(sc=AB),D,DE,-7.3340676481888,-7.74958309215046
Seed(sc=AB),D,DE,-7.94548170351022,-8.36099714747188
Seed(sc=AB),D,DE,-1.59973599604272,-2.01525144000438
Seed(sc=AB),B,DE,-7.39170575463476,-7.80722119859642
Seed(sc=AB),D,DE,-3.37152452243733,-3.787039966399
Seed(sc=AB),B,BC,-8.10139947876035,-8.51691492272202
Seed(sc=AB),D,DE,-6.85819941080968,-7.27371485477135
Seed(sc=AB),B,BC,-5.65962806112538,-6.07514350508705
Seed(sc=AB),B,BC,-7.14772823357606,-7.56324367753773
Seed(sc=AB),B,BC,-5.68419553305861,-6.09971097702027
Seed(sc=AB),E,DE,-3.9585341566054,-4.37404960056707
Seed(sc=AB),D,DE,-6.34407894236957,-6.75959438633124
Seed(sc=AB),D,DE,-5.95613397654796,-6.37164942050963
Seed(sc=AB),B,DE,-8.17288492294296,-8.58840036690463
Seed(sc=AB),B,BC,-8.45240192849319,-8.86791737245486
Seed(sc=AB),B,BC,-5.60200810236556,-6.01752354632723
Seed(sc=AB),B,BC,-6.09729258941479,-6.51280803337646
Seed(sc=AB),D,DE,-6.34731311258898,-6.76282855655064
Seed(sc=AB),D,DE,-6.73247634048473,-7.1479917844464
Seed(sc=AB),D,DE,-4.15046601266161,-4.56598145662327
Seed(sc=AB),D,DE,-5.26058436124651,-5.67609980520818
Seed(sc=AB),D,DE,-6.14465992037836,-6.56017536434002
Seed(sc=AB),D,DE,-6.49017289367966,-6.90568833764133
Seed(sc=AB),D,DE,-3.85968209829436,-4.27519754225602
Seed(sc=AB),D,BC,-3.19046330276198,-3.60597874672365
Seed(sc=AB),A,AB,-7.73195234721913,-8.14746779118079
Seed(sc=AB),D,DE,-5.23020099337386,-5.64571643733553
Seed(sc=AB),D,DE,-5.99936944078548,-6.41488488474715
Seed(sc=AB),B,BC,-5.90557806826767,-6.32109351222934
Seed(sc=AB),D,DE,-3.87436388002339,-4.28987932398505
Seed(sc=AB),D,DE,-8.33137465427911,-8.74689009824078
Seed(sc=AB),A,AB,-7.12306204627783,-7.53857749023949
Seed(sc=AB),A,AB,-7.96094296002743,-8.3764584039891
Seed(sc=AB),D,DE,-3.08387169939857,-3.49938714336024
Seed(sc=AB),B,BC,-6.85782707700793,-7.2733425209696
Seed(sc=AB),D,DE,-8.5730904300235,-8.98860587398516
Seed(sc=AB),B,BC,-8.1389288996817,-8.55444434364337
Seed(sc=AB),A,AB,-7.81944405284984,-8.23495949681151
Seed(sc=AB),B,BC,-4.39760385416837,-4.81311929813004
Seed(sc=AB),B,BC,-5.85986101890731,-6.27537646286897
Seed(sc=AB),B,BC,-5.41489065753847,-5.83040610150014
Seed(sc=AB),E,DE,-6.03339085623435,-6.44890630019602
Seed(sc=AB),E,DE,-6.85065501443513,-7.2661704583968
Seed(sc=AB),D,BC,-5.36465756861469,-5.78017301257636
Seed(sc=AB),B,BC,-8.34134057388449,-8.75685601784616
Seed(sc=AB),D,BC,-3.4161086755742,-3.83162411953586
Seed(sc=AB),D,BC,-3.67353544904827,-4.08905089300993
Seed(sc=AB),D,DE,-7.3210014930672,-7.73651693702887
Seed(sc=AB),D,DE,-4.7575425291097,-5.17305797307136
Seed(sc=AB),D,DE,-4.1975002440327,-4.61301568799436
Seed(sc=AB),D,DE,-6.24980312537537,-6.66531856933704
Seed(sc=AB),D,DE,-2.74315890133273,-3.1586743452944
Seed(sc=AB),D,DE,-7.29125366161007,-7.70676910557174
Seed(sc=AB),D,DE,-7.22522930389848,-7.64074474786015
Seed(sc=AB),D,DE,-7.90408084397379,-8.31959628793545
Seed(sc=AB),B,BC,-6.21785063540174,-6.6333660793634
Seed(sc=AB),D,DE,-9.120423555247,-9.53593899920866
Seed(sc=AB),B,BC,-5.36763582809179,-5.78315127205345
Seed(sc=AB),D,DE,-5.90495602329128,-6.32047146725295
Seed(sc=AB),D,BC,-2.99122694369911,-3.40674238766077
Seed(sc=AB),B,BC,-4.90848363866224,-5.32399908262391
Seed(sc=AB),D,DE,-3.8575487893228,-4.27306423328447
Seed(sc=AB),D,DE,-7.83579113062955,-8.25130657459122
Seed(sc=AB),D,DE,-7.05784685406198,-7.47336229802365
Seed(sc=AB),D,DE,-6.32220852577725,-6.73772396973891
Seed(sc=AB),D,DE,-2.62326600667936,-3.03878145064103
Seed(sc=AB),B,BC,-8.22390812530668,-8.63942356926834
Seed(sc=AB),D,BC,-7.10800085175328,-7.52351629571495
Seed(sc=AB),E,DE,-6.99529714344622,-7.41081258740788
Seed(sc=AB),D,DE,-5.35130799435503,-5.76682343831669
Seed(sc=AB),D,DE,-6.17643465934845,-6.59195010331012
Seed(sc=AB),D,DE,-6.57842187387693,-6.9939373178386
Seed(sc=AB),B,BC,-7.43444423474542,-7.84995967870708
Seed(sc=AB),D,DE,-6.28988372636043,-6.70539917032209
Seed(sc=AB),D,DE,-6.78877926797953,-7.2042947119412
Seed(sc=AB),D,DE,-8.02342996397409,-8.43894540793575
Seed(sc=AB),D,DE,-2.67060797417528,-3.08612341813694
Seed(sc=AB),B,AB,-7.03062031709381,-7.44613576105547
Seed(sc=AB),B,DE,-7.47265911374699,-7.88817455770865
Seed(sc=AB),B,BC,-6.53279245770515,-6.94830790166681
Seed(sc=AB),D,DE,-5.16211196736636,-5.57762741132802
Seed(sc=AB),D,DE,-6.27622958163858,-6.69174502560025
Seed(sc=AB),D,DE,-7.27020899662088,-7.68572444058255
Seed(sc=AB),D,DE,-7.08792888586265,-7.50344432982432
Seed(sc=AB),E,DE,-5.84923707371133,-6.264752517673
Seed(sc=AB),E,DE,-7.10413439007155,-7.51964983403321
Seed(sc=AB),D,DE,-2.99127319325882,-3.40678863722049
Seed(sc=AB),D,DE,-5.07982841292632,-5.49534385688798
Seed(sc=AB),D,DE,-6.99282888799376,-7.40834433195542
Seed(sc=AB),E,BC,-7.86888846992151,-8.28440391388318
Seed(sc=AB),B,BC,-7.4475050266017,-7.86302047056336
Seed(sc=AB),D,DE,-7.80658582650118,-8.22210127046284
Seed(sc=AB),B,AB,-6.44196332021417,-6.85747876417583
Seed(sc=AB),D,DE,-5.67906033280611,-6.09457577676778
Seed(sc=AB),D,DE,-7.23431505034722,-7.64983049430889
Seed(sc=AB),B,BC,-7.73825703573916,-8.15377247970082
Seed(sc=AB),D,DE,-5.67577616558061,-6.09129160954227
Seed(sc=AB),B,BC,-6.69682032709789,-7.11233577105956
Seed(sc=AB),B,BC,-8.19695390810235,-8.61246935206402
Seed(sc=AB),B,BC,-8.11858548021755,-8.53410092417922
Seed(sc=AB),D,DE,-4.0450020950834,-4.46051753904507
Seed(sc=AB),E,DE,-8.34723719964775,-8.76275264360941
Seed(sc=AB),D,DE,-7.02658271013776,-7.44209815409942
Seed(sc=AB),D,BC,-3.97231772574351,-4.38783316970518
Seed(sc=AB),D,BC,-4.97557205225673,-5.3910874962184
Seed(sc=AB),D,BC,-5.51272123760974,-5.92823668157141
Seed(sc=AB),D,DE,-4.15640049988158,-4.57191594384324
Seed(sc=AB),A,AB,-5.64482252649975,-6.06033797046142
Seed(sc=AB),A,AB,-9.19563720855922,-9.61115265252089
Seed(sc=AB),B,BC,-8.10549328809674,-8.52100873205841
Seed(sc=AB),D,DE,-7.17380391225321,-7.58931935621488
Seed(sc=AB),B,BC,-7.06721928994888,-7.48273473391055
Seed(sc=AB),D,DE,-5.01978179924846,-5.43529724321012
Seed(sc=AB),D,DE,-5.29562478898216,-5.71114023294383
Seed(sc=AB),D,DE,-7.16024534443661,-7.57576078839827
Seed(sc=AB),D,DE,-7.44937999063015,-7.86489543459181
Seed(sc=AB),D,DE,-4.31186271120985,-4.72737815517152
Seed(sc=AB),D,DE,-2.70406285726581,-3.11957830122748
Seed(sc=AB),B,BC,-7.90207556073478,-8.31759100469644
Seed(sc=AB),D,DE,-5.91281892581752,-6.32833436977919
Seed(sc=AB),B,BC,-6.85337275948896,-7.26888820345062
Seed(sc=AB),B,BC,-7.60338642038705,-8.01890186434872
Seed(sc=AB),B,BC,-7.59290939982521,-8.00842484378688
Seed(sc=AB),B,BC,-7.72345010065305,-8.13896554461471
Seed(sc=AB),D,DE,-5.80548949953883,-6.22100494350049
Seed(sc=AB),B,BC,-7.21301953762643,-7.62853498158809
Seed(sc=AB),B,BC,-7.50546613802181,-7.92098158198348
Seed(sc=AB),B,DE,-5.77396497304252,-6.18948041700418
Seed(sc=AB),D,DE,-8.19243905608876,-8.60795450005043
Seed(sc=AB),D,DE,-6.74803568558413,-7.1635511295458
Seed(sc=AB),D,DE,-4.72860994908063,-5.14412539304229
Seed(sc=AB),B,BC,-6.52726745027823,-6.94278289423989
Seed(sc=AB),D,DE,-3.19073245556289,-3.60624789952456
Seed(sc=AB),D,DE,-5.35363789068106,-5.76915333464273
Seed(sc=AB),D,DE,-3.4754009051956,-3.89091634915726
Seed(sc=AB),E,DE,-2.04519117932181,-2.46070662328348
Seed(sc=AB),E,DE,-3.74141668626399,-4.15693213022565
Seed(sc=AB),D,DE,-7.47845292298579,-7.89396836694746
Seed(sc=AB),D,DE,-8.12441938315307,-8.53993482711474
Seed(sc=AB),E,DE,-2.87195954369659,-3.28747498765826
Seed(sc=AB),B,BC,-8.23528447921231,-8.65079992317398
Seed(sc=AB),D,DE,-5.86903233823469,-6.28454778219636
Seed(sc=AB),D,DE,-6.22732186899936,-6.64283731296103
Seed(sc=AB),E,DE,-3.11032286754523,-3.52583831150689
Seed(sc=AB),D,DE,-7.049665449496,-7.46518089345767
Seed(sc=AB),B,BC,-6.37812672206292,-6.79364216602458
Seed(sc=AB),D,DE,-5.44734515214022,-5.86286059610188
Seed(sc=AB),D,DE,-6.3826142891914,-6.79812973315306
Seed(sc=AB),B,DE,-7.17976826873159,-7.59528371269326
Seed(sc=AB),D,DE,-7.51920721983227,-7.93472266379393
Seed(sc=AB),E,DE,-4.48969735343946,-4.90521279740113
Seed(sc=AB),D,DE,-0.943824229012789,-1.35933967297446
Seed(sc=AB),B,BC,-5.10960670566362,-5.52512214962529
Seed(sc=AB),D,DE,-8.53275599271328,-8.94827143667494
Seed(sc=AB),D,DE,-3.83420052952085,-4.24971597348252
Seed(sc=AB),D,DE,-8.44831170907768,-8.86382715303935
Seed(sc=AB),B,BC,-4.19953385027688,-4.61504929423854
Seed(sc=AB),B,BC,-5.92693839540961,-6.34245383937127
Seed(sc=AB),D,DE,-6.96392424708662,-7.37943969104829
Seed(sc=AB),B,BC,-8.74475843883973,-9.1602738828014
Seed(sc=AB),D,DE,-9.18899255006816,-9.60450799402983
Seed(sc=AB),B,BC,-5.81114395804123,-6.22665940200289
Seed(sc=AB),D,BC,-4.67772204396805,-5.09323748792972
Seed(sc=AB),D,DE,-3.19174936940314,-3.60726481336481
Seed(sc=AB),B,BC,-8.46150935674963,-8.87702480071129
Seed(sc=AB),D,DE,-1.21691487083007,-1.63243031479174
Seed(sc=AB),D,DE,-9.05633760477776,-9.47185304873943
Seed(sc=AB),B,BC,-4.17488621798364,-4.59040166194531
Seed(sc=AB),D,DE,-6.54123603034051,-6.95675147430218
Seed(sc=AB),D,DE,-5.64870219059231,-6.06421763455397
Seed(sc=AB),D,DE,-8.03123068805427,-8.44674613201594
Seed(sc=AB),B,BC,-8.13060690722677,-8.54612235118844
Seed(sc=AB),D,DE,-4.17011364978234,-4.58562909374401
Seed(sc=AB),D,DE,-7.59586788876484,-8.01138333272651
Seed(sc=AB),D,DE,-6.05021139270424,-6.46572683666591
Seed(sc=AB),D,DE,-3.85257554904819,-4.26809099300986
Seed(sc=AB),D,DE,-4.46945394466017,-4.88496938862184
Seed(sc=AB),D,DE,-7.69522018292013,-8.1107356268818
Seed(sc=AB),D,DE,-6.06887285198608,-6.48438829594775
Seed(sc=AB),D,DE,-6.56346588770866,-6.97898133167033
Seed(sc=AB),D,DE,-3.81357871859652,-4.22909416255818
Seed(sc=AB),D,DE,-4.51623075379856,-4.93174619776023
Seed(sc=AB),E,DE,-6.7314867945039,-7.14700223846556
Seed(sc=AB),E,DE,-6.89217524969452,-7.30769069365619
Seed(sc=AB),B,BC,-6.83889784015066,-7.25441328411232
Seed(sc=AB),B,BC,-8.35615041016828,-8.77166585412994
Seed(sc=AB),B,BC,-5.32031269293419,-5.73582813689585
Seed(sc=AB),B,BC,-6.84956292947999,-7.26507837344166
Seed(sc=AB),D,DE,-6.75367898672462,-7.16919443068629
Seed(sc=AB),B,BC,-8.34014770201615,-8.75566314597782
Seed(sc=AB),D,DE,-3.41209256520456,-3.82760800916623
Seed(sc=AB),B,BC,-7.40422830631153,-7.81974375027319
Seed(sc=AB),E,DE,-3.90394800261363,-4.3194634465753
Seed(sc=AB),D,DE,-2.98480537019965,-3.40032081416131
Seed(sc=AB),D,BC,-7.24694247811338,-7.66245792207504
Seed(sc=AB),D,DE,-2.37688018860321,-2.79239563256488
Seed(sc=AB),B,BC,-8.42613359470413,-8.8416490386658
Seed(sc=AB),E,DE,-5.42932052293594,-5.84483596689761
Seed(sc=AB),B,BC,-8.55454850561726,-8.97006394957893
Seed(sc=AB),D,DE,-5.17774509638328,-5.59326054034494
Seed(sc=AB),B,BC,-6.10461225694515,-6.52012770090682
Seed(sc=AB),D,BC,-4.94998713959771,-5.36550258355938
Seed(sc=AB),D,DE,-3.73183144076528,-4.14734688472695
Seed(sc=AB),B,BC,-5.69098224885158,-6.10649769281325
Seed(sc=AB),D,DE,-4.89349199300308,-5.30900743696475
Seed(sc=AB),D,DE,-8.16957292655077,-8.58508837051244
Seed(sc=AB),B,BC,-5.17119573976437,-5.58671118372603
Seed(sc=AB),D,DE,-8.11127071092587,-8.52678615488754
Seed(sc=AB),D,DE,-7.14111897385491,-7.55663441781657
Seed(sc=AB),D,DE,-5.30466154753426,-5.72017699149593
Seed(sc=AB),D,DE,-8.6987773625711,-9.11429280653276
Seed(sc=AB),D,DE,-7.98625939193545,-8.40177483589712
Seed(sc=AB),D,DE,-6.5999484224641,-7.01546386642576
Seed(sc=AB),D,DE,-6.46937859048044,-6.8848940344421
Seed(sc=AB),D,DE,-7.50764968854137,-7.92316513250304
Seed(sc=AB),D,DE,-3.85084667294236,-4.26636211690403
Seed(sc=AB),D,DE,-8.39786161106747,-8.81337705502913
Seed(sc=AB),B,BC,-7.09780010029418,-7.51331554425585
Seed(sc=AB),B,BC,-6.95530662267509,-7.37082206663676
Seed(sc=AB),D,DE,-7.55958503996006,-7.97510048392173
Seed(sc=AB),D,DE,-3.25121836147608,-3.66673380543774
Seed(sc=AB),D,DE,-5.62615410852058,-6.04166955248224
Seed(sc=AB),D,DE,-7.53017498619173,-7.9456904301534
Seed(sc=AB),D,DE,-5.59817020889592,-6.01368565285759
Seed(sc=AB),D,DE,-3.13636549698573,-3.5518809409474
Seed(sc=AB),D,DE,-5.37170500702117,-5.78722045098283
Seed(sc=AB),D,DE,-2.04780184654408,-2.46331729050575
Seed(sc=AB),D,DE,-5.90293130085419,-6.31844674481585
Seed(sc=AB),D,DE,-6.45623018232873,-6.87174562629039
Seed(sc=AB),D,DE,-4.01220813338542,-4.42772357734709
Seed(sc=AB),E,DE,-4.77945794331684,-5.19497338727851
Seed(sc=AB),B,BC,-7.10365160255977,-7.51916704652144
Seed(sc=AB),D,DE,-5.26713716925413,-5.68265261321579
Seed(sc=AB),D,DE,-7.89884113733777,-8.31435658129943
Seed(sc=AB),D,DE,-5.79891645044716,-6.21443189440883
Seed(sc=AB),B,DE,-7.61803680740766,-8.03355225136932
Seed(sc=AB),B,DE,-3.89003933270749,-4.30555477666916
Seed(sc=AB),D,DE,-7.37947621876225,-7.79499166272392
Seed(sc=AB),D,DE,-3.40316806055577,-3.81868350451743
Seed(sc=AB),E,DE,-6.37680660849579,-6.79232205245746
Seed(sc=AB),B,BC,-6.48398126687366,-6.89949671083532
Seed(sc=AB),D,DE,-7.28830168949968,-7.70381713346135
Seed(sc=AB),D,DE,-3.75319811101926,-4.16871355498092
Seed(sc=AB),B,BC,-5.95152462869477,-6.36704007265644
Seed(sc=AB),E,DE,-4.53869355061717,-4.95420899457883
Seed(sc=AB),E,DE,-4.29594902596318,-4.71146446992484
Seed(sc=AB),D,BC,-5.99144898414389,-6.40696442810556
Seed(sc=AB),D,DE,-5.29046359149434,-5.705979035456
Seed(sc=AB),D,DE,-5.49647239526554,-5.9119878392272
Seed(sc=AB),E,DE,-3.0235256237837,-3.43904106774537
Seed(sc=AB),D,BC,-8.87340084092162,-9.28891628488328
Seed(sc=AB),D,DE,-4.84401889145446,-5.25953433541613
Seed(sc=AB),D,DE,-7.56983985962952,-7.98535530359118
Seed(sc=AB),D,DE,-8.25979075624517,-8.67530620020684
Seed(sc=AB),D,DE,-5.66985894209608,-6.08537438605775
Seed(sc=AB),E,DE,-8.45358893114502,-8.86910437510669
Seed(sc=AB),D,DE,-2.49957221544759,-2.91508765940926
Seed(sc=AB),B,BC,-5.75904353934853,-6.17455898331019
Seed(sc=AB),D,BC,-6.56965880141648,-6.98517424537815
Seed(sc=AB),D,DE,-5.44572646914798,-5.86124191310964
Seed(sc=AB),D,DE,-4.4328404563624,-4.84835590032407
Seed(sc=AB),E,DE,-5.73752349537648,-6.15303893933815
Seed(sc=AB),D,DE,-6.6878381908015,-7.10335363476317
Seed(sc=AB),D,DE,-5.16116525410077,-5.57668069806244
Seed(sc=AB),D,DE,-8.05390095318899,-8.46941639715065
Seed(sc=AB),D,BC,-5.53939454563582,-5.95490998959749
Seed(sc=AB),D,DE,-7.31982816578575,-7.73534360974741
Seed(sc=AB),D,DE,-8.27029006140948,-8.68580550537115
Seed(sc=AB),D,DE,-3.18491517862811,-3.60043062258977
Seed(sc=AB),D,DE,-3.81297480591237,-4.22849024987404
Seed(sc=AB),D,DE,-3.36214721697305,-3.77766266093471
Seed(sc=AB),D,DE,-8.17070639330159,-8.58622183726325
Seed(sc=AB),D,DE,-7.91269905763335,-8.32821450159502
Seed(sc=AB),D,DE,-8.21737166864746,-8.63288711260913
Seed(sc=AB),D,DE,-8.16094192813875,-8.57645737210042
Seed(sc=AB),E,DE,-5.48259152498362,-5.89810696894529
Seed(sc=AB),B,BC,-6.59394363277296,-7.00945907673463
Seed(sc=AB),D,DE,-6.50022181343906,-6.91573725740073
Seed(sc=AB),D,DE,-8.7296476114361,-9.14516305539776
Seed(sc=AB),B,BC,-8.61130799560039,-9.02682343956206
Seed(sc=AB),D,DE,-4.38849762658938,-4.80401307055104
Seed(sc=AB),B,BC,-8.48060481663585,-8.89612026059751
Seed(sc=AB),D,DE,-8.33605005317291,-8.75156549713458
Seed(sc=AB),B,BC,-8.46331969131802,-8.87883513527968
Seed(sc=AB),D,DE,-6.20082157230518,-6.61633701626684
Seed(sc=AB),D,DE,-4.41695500756384,-4.83247045152551
Seed(sc=AB),D,DE,-4.36162379232665,-4.77713923628831
Seed(sc=AB),B,BC,-7.97257275371473,-8.38808819767639
Seed(sc=AB),D,DE,-6.89923080472839,-7.31474624869005
Seed(sc=AB),D,DE,-2.85567345748397,-3.27118890144564
Seed(sc=AB),B,AB,-8.73192504751781,-9.14744049147948
Seed(sc=AB),B,BC,-5.6198440540047,-6.03535949796636
Seed(sc=AB),B,AB,-8.73041785476726,-9.14593329872893
Seed(sc=AB),B,BC,-5.28994562719312,-5.70546107115479
Seed(sc=AB),B,BC,-6.47944055048648,-6.89495599444815
Seed(sc=AB),D,DE,-5.16989617183776,-5.58541161579942
Seed(sc=AB),E,BC,-4.96834518666688,-5.38386063062854
Seed(sc=AB),B,BC,-4.79829025476968,-5.21380569873135
Seed(sc=AB),D,DE,-5.07183636732158,-5.48735181128324
Seed(sc=AB),D,DE,-2.82687955110001,-3.24239499506168
Seed(sc=AB),D,DE,-7.29228282807838,-7.70779827204005
Seed(sc=AB),B,BC,-6.9176351309313,-7.33315057489296
Seed(sc=AB),B,DE,-6.93097293353684,-7.34648837749851
Seed(sc=AB),D,DE,-6.39835111942674,-6.81386656338841
Seed(sc=AB),B,BC,-8.53940227056756,-8.95491771452923
Seed(sc=AB),E,DE,-6.61555776738964,-7.03107321135131
Seed(sc=AB),D,DE,-7.65066677800066,-8.06618222196233
Seed(sc=AB),D,DE,-6.90446585691881,-7.31998130088048
Seed(sc=AB),D,DE,-7.78018163543187,-8.19569707939354
Seed(sc=AB),D,DE,-7.12975463356821,-7.54527007752988
Seed(sc=AB),B,BC,-4.58537138070671,-5.00088682466837
Seed(sc=AB),B,BC,-6.84936225439892,-7.26487769836059
Seed(sc=AB),B,BC,-6.52769281608473,-6.9432082600464
Seed(sc=AB),D,DE,-3.96017185447774,-4.37568729843941
Seed(sc=AB),D,DE,-8.22742448536101,-8.64293992932268
Seed(sc=AB),D,DE,-7.51733970002223,-7.93285514398389
Seed(sc=AB),D,BC,-7.46793169715839,-7.88344714112006
Seed(sc=AB),B,BC,-7.797412135065,-8.21292757902666
Seed(sc=AB),D,DE,-2.39974286650165,-2.81525831046331
Seed(sc=AB),D,DE,-2.50052045044956,-2.91603589441123
Seed(sc=AB),D,DE,-5.71028107254037,-6.12579651650203
Seed(sc=AB),D,DE,-5.82300230110284,-6.23851774506451
Seed(sc=AB),D,DE,-8.90212632743588,-9.31764177139755
Seed(sc=AB),D,DE,-8.20067621642227,-8.61619166038394
Seed(sc=AB),D,DE,-5.19162948061956,-5.60714492458122
Seed(sc=AB),B,BC,-7.57092757428362,-7.98644301824529
Seed(sc=AB),D,DE,-7.62208706622047,-8.03760251018213
Seed(sc=AB),D,DE,-8.74646896366036,-9.16198440762203
Seed(sc=AB),D,DE,-7.32325753601739,-7.73877297997906
Seed(sc=AB),B,BC,-8.52548973048073,-8.9410051744424
Seed(sc=AB),D,DE,-5.34741203452892,-5.76292747849058
Seed(sc=AB),D,DE,-7.84423629549346,-8.25975173945513
Seed(sc=AB),B,BC,-8.92494100254998,-9.34045644651165
Seed(sc=AB),D,DE,-5.12902313297318,-5.54453857693484
Seed(sc=AB),D,BC,-8.49958818957531,-8.91510363353698
Seed(sc=AB),D,DE,-8.61162750792134,-9.02714295188301
Seed(sc=AB),B,DE,-3.27266403074386,-3.68817947470552
Seed(sc=AB),A,AB,-8.0999759918221,-8.51549143578376
Seed(sc=AB),D,DE,-7.6433893738955,-8.05890481785717
Seed(sc=AB),B,BC,-8.95855479927856,-9.37407024324022
Seed(sc=AB),D,DE,-7.5826776877054,-7.99819313166706
Seed(sc=AB),D,DE,-8.21136145499987,-8.62687689896153
Seed(sc=AB),D,DE,-4.791322302231,-5.20683774619267
Seed(sc=AB),D,DE,-6.43252276996384,-6.8480382139255
Seed(sc=AB),B,BC,-8.37942324673089,-8.79493869069256
Seed(sc=AB),D,DE,-7.74702279606036,-8.16253824002202
Seed(sc=AB),D,DE,-6.92691039325437,-7.34242583721604
Seed(sc=AB),D,DE,-6.55089137473994,-6.9664068187016
Seed(sc=AB),D,DE,-5.87562715057909,-6.29114259454075
Seed(sc=AB),D,DE,-5.62923557082155,-6.04475101478321
Seed(sc=AB),E,DE,-3.38215358915653,-3.79766903311819
Seed(sc=AB),D,DE,-4.70183610268393,-5.1173515466456
Seed(sc=AB),D,DE,-6.72173133853513,-7.13724678249679
Seed(sc=AB),D,DE,-7.18002357828841,-7.59553902225007
Seed(sc=AB),D,BC,-6.59614864335216,-7.01166408731382
Seed(sc=AB),D,BC,-7.57071644067947,-7.98623188464114
Seed(sc=AB),D,BC,-7.41463001149322,-7.83014545545488
Seed(sc=AB),D,DE,-4.57131750673827,-4.98683295069994
Seed(sc=AB),D,DE,-7.9769377516798,-8.39245319564147
Seed(sc=AB),D,DE,-5.02814076264089,-5.44365620660255
Seed(sc=AB),D,DE,-6.42834181059861,-6.84385725456027
Seed(sc=AB),B,DE,-6.83187427879217,-7.24738972275383
Seed(sc=AB),B,BC,-7.32187279824048,-7.73738824220215
Seed(sc=AB),B,BC,-8.38137851784274,-8.79689396180441
Seed(sc=AB),D,BC,-7.91340673875566,-8.32892218271733
Seed(sc=AB),B,DE,-5.8261650567306,-6.24168050069227
Seed(sc=AB),E,DE,-7.76382217157124,-8.17933761553291
Seed(sc=AB),D,BC,-7.15500085971707,-7.57051630367873
Seed(sc=AB),D,DE,-4.06908589949281,-4.48460134345448
Seed(sc=AB),D,DE,-6.71821642739572,-7.13373187135738
Seed(sc=AB),D,DE,-7.88405086397789,-8.29956630793956
Seed(sc=AB),D,BC,-7.09109336417203,-7.5066088081337
Seed(sc=AB),D,DE,-5.5856434305444,-6.00115887450607
Seed(sc=AB),D,DE,-7.28683676200604,-7.70235220596771
Seed(sc=AB),B,BC,-8.57211421784007,-8.98762966180174
Seed(sc=AB),D,DE,-7.30379505649806,-7.71931050045972
Seed(sc=AB),D,DE,-3.19978945096698,-3.61530489492864
Seed(sc=AB),B,BC,-6.63301876207781,-7.04853420603947
Seed(sc=AB),D,BC,-7.20061826818546,-7.61613371214712
Seed(sc=AB),B,DE,-8.41434938029352,-8.82986482425519
