---
source: R[v4.3.1]::data.table[v1.14.8]::fwrite
creation_time_utc: 2023-09-17 13:06:41
schema:
  fields:
  - name: CL
    type: character
  - name: SC
    type: factor
  - name: GSC
    type: factor
  - name: LnA
    type: numeric
  - name: LnARMS
    type: numeric
header: yes
sep: ','
sep2:
- ''
- '|'
- ''
eol: "\r\n"
na.strings: ''
dec: '.'
qmethod: double
logical01: no
---
CL,SC,GSC,LnA,LnARMS
data,D,DE,-7.44937999063015,-9.64714295990775
data,B,DE,-5.86773702673949,-7.78456745004061
data,D,DE,-8.14980881857659,-9.68876267962116
data,D,DE,-6.37963270467282,-7.86268632237592
data,B,BC,-7.9216120323077,-9.67190651999394
data,B,DE,-7.42536438306738,-9.07397509447726
data,B,BC,-7.72345010065305,-9.24318114658127
data,B,DE,-5.99089397181554,-8.03716228466477
data,B,BC,-4.01564334350411,-5.57958480504618
data,D,BC,-5.08054670017318,-6.41482408890459
data,D,DE,-6.64844966948229,-8.60401331861363
data,D,DE,-7.05343881033044,-8.71724056818308
data,D,DE,-7.30949845472473,-9.03987155635968
data,B,BC,-8.90151138173116,-10.4876647504696
data,E,DE,-6.55399751714103,-7.79597914060075
data,D,DE,-4.72860994908063,-7.19159920956438
data,D,DE,-2.7733930503019,-4.64135816420396
data,B,BC,-9.03410264624488,-10.7419475499985
data,D,DE,-4.75838236637437,-6.24117642756094
data,B,AB,-7.5760548577506,-9.36639825571459
data,B,BC,-9.16168440387533,-10.8050505138745
data,D,DE,-3.69880395903094,-5.37115224325295
data,D,DE,-5.09319002760308,-6.68362274212791
data,D,DE,-4.69464534670627,-6.64071806447
data,D,DE,-5.5497139913684,-7.46985511726067
data,D,DE,-6.21865210248055,-8.28907039915636
data,D,BC,-5.91117180278799,-7.57220475704513
data,E,BC,-7.58958798693236,-9.64145780580914
data,E,BC,-7.43080307649678,-9.62598926229921
data,D,DE,-6.61205152324885,-8.53276582202211
data,D,DE,-5.50505931425762,-7.40829026713718
data,D,DE,-8.41752459336863,-10.4799971104794
data,D,DE,-5.62016342978416,-7.2428539476742
data,B,DE,-7.97850897121539,-9.41895022218392
data,D,DE,-5.64306475115523,-6.84931089506978
data,B,DE,-3.58946595985332,-5.28849749104815
data,B,DE,-3.8496485483089,-5.58169225280405
data,B,BC,-5.01175784043236,-7.01816369705844
data,D,DE,-6.51127062219713,-8.80079395312184
data,D,DE,-5.70932963092611,-7.76309884238903
data,D,DE,-5.85851396510277,-7.71827554840204
data,D,DE,-5.99054044991859,-7.46285057335194
data,D,DE,-6.96392424708662,-9.04009117405775
data,D,DE,-5.11357123816881,-6.24898356600299
data,B,AB,-7.13470046058887,-9.2510733893668
data,B,AB,-7.32129182676984,-9.50005074299261
data,D,DE,-3.00204311508521,-5.12675451403242
data,D,DE,-7.80808719003757,-9.94778309124441
data,D,DE,-8.80878724146361,-10.2627828587572
data,D,DE,-8.43488653637817,-10.4573074975465
data,B,DE,-7.91595068374488,-9.53353125546137
data,A,AB,-7.68841667806966,-9.9815970376492
data,D,DE,-3.88056146152977,-5.42763355046378
data,D,DE,-6.45876923780457,-8.14166930330447
data,D,DE,-2.07242373366987,-3.66667053483181
data,B,BC,-8.87275002245515,-10.6961178987935
data,D,BC,-6.6296655317886,-7.88750465053747
data,D,DE,-5.36767821605868,-7.31166652170799
data,D,DE,-5.90874888177238,-7.24173393393945
data,E,DE,-4.936266208564,-6.61612730227646
data,D,DE,-5.6800786557031,-7.12439915354851
data,B,BC,-7.36527864804023,-9.52903136709092
data,D,DE,-4.51623075379856,-6.4086312355884
data,D,BC,-7.28028477256011,-9.32030119423812
data,B,BC,-4.60920153356192,-6.12595568261397
data,D,DE,-5.63476204542856,-7.5570928729247
data,D,DE,-5.54403945829557,-7.70787245358072
data,D,DE,-8.00172284671363,-10.2945749805071
data,D,DE,-6.75367898672462,-9.37730306059654
data,D,DE,-7.32134928838294,-9.40912675529551
data,D,DE,-1.53652135245744,-3.43160598088447
data,B,BC,-9.17786578839125,-11.1554203936806
data,D,DE,-2.77516283418472,-4.61503327095486
data,D,BC,-4.9468285869469,-6.93716676252821
data,E,DE,-3.90394800261363,-5.49909661245476
data,D,DE,-8.07607383390777,-10.2088777430743
data,B,BC,-8.16308017703866,-9.94085600215485
data,B,BC,-7.96014477554588,-9.70449110704286
data,D,DE,-8.68147998981635,-10.1234029188721
data,B,BC,-8.60552240069439,-10.3938345240297
data,D,DE,-6.34263669178281,-7.60058797915152
data,B,BC,-7.71115153610066,-9.43299907658365
data,B,BC,-7.57543715416274,-9.22546939920547
data,D,DE,-8.00162096878544,-9.86307367262188
data,D,DE,-6.69791704958476,-8.87036068151202
data,E,DE,-6.21771193336516,-8.42592929380568
data,E,DE,-3.15319190571692,-4.88252791284962
data,D,DE,-3.5306031728613,-5.46167506133124
data,A,AB,-8.86151504210331,-10.7123330586357
data,D,DE,-7.30292066183206,-9.3909852116938
data,D,DE,-5.68102167232587,-7.44701502994335
data,D,DE,-8.11127071092587,-10.3876216637119
data,B,BC,-7.74793453864029,-9.48100939417812
data,D,DE,-7.08801782959143,-8.57890171274354
data,D,BC,-7.28740490962464,-9.35672032463678
data,B,BC,-8.82698777978954,-10.3620692658521
data,D,DE,-6.43735255599104,-7.78170313556976
data,D,DE,-5.48596203170789,-6.88988387868077
data,B,BC,-7.16781051765091,-9.11982088003438
data,D,DE,-7.64848524890474,-9.76464093475443
data,B,BC,-7.46331289120916,-9.66565732788206
data,B,BC,-5.67788700291049,-7.65934541582079
data,D,BC,-6.25114574058002,-8.0998114950571
data,D,DE,-6.218813871771,-8.05729040003064
data,B,BC,-3.70610150280515,-5.39780594367511
data,E,DE,-5.00472811277841,-7.01800422132967
data,D,DE,-5.42811487120591,-7.71476598386682
data,D,DE,-4.67852366027536,-6.83689719264416
data,E,DE,-5.45983555756906,-7.7732452757205
data,B,BC,-8.32464869648513,-10.4030852920597
data,B,BC,-6.22882372366194,-8.14939231656267
data,B,BC,-7.85794071417573,-9.99445646752268
data,D,DE,-6.45623018232873,-8.98912268474606
data,D,DE,-7.09017487646748,-9.09540975134426
data,B,BC,-9.09259678440223,-10.5037896226332
data,B,BC,-6.14058414078048,-8.19713014795645
data,B,BC,-8.29749359349136,-10.422650166779
data,B,BC,-8.07059311302123,-9.56102381546894
data,D,DE,-8.02433771733827,-9.68989448786044
data,D,DE,-6.34790665179434,-7.5327587864243
data,B,AB,-9.05953696039429,-10.8302873496394
data,D,DE,-8.3409057367066,-10.4523520514035
data,D,BC,-6.87389643179724,-8.68210467781672
data,D,BC,-7.21874323032326,-8.78795977620607
data,E,DE,-6.31786861553768,-8.2517116284665
data,D,DE,-8.91346431475957,-10.6706493686963
data,D,DE,-7.17329447783062,-9.2076507158023
data,B,BC,-9.15586865824943,-10.8664504145564
data,A,AB,-7.02327353500939,-9.08390789123304
data,B,BC,-5.98316955843723,-7.76186055312833
data,D,DE,-3.40316806055577,-5.0997159585722
data,B,BC,-5.22829224978166,-7.51844516068514
data,D,DE,-5.33892516241638,-7.50066507656385
data,D,DE,-8.20299519220604,-10.1232326331416
data,D,BC,-6.96748401974724,-8.43258875598652
data,E,DE,-2.3135624374086,-4.19484370388062
data,D,DE,-0.00206518982254321,-2.02152028110982
data,D,DE,-5.99948126157628,-7.74399220314544
data,D,DE,-6.26058837406924,-8.10040520849265
data,B,BC,-8.58246448583484,-10.2521937664506
data,B,BC,-6.64550013790612,-8.24970565140121
data,D,DE,-5.80876526096712,-7.84541889630114
data,B,DE,-7.89339611122452,-9.96338538455172
data,B,BC,-8.33551522311311,-10.2938959192771
data,B,BC,-8.93003628581644,-10.8175497542907
data,B,BC,-8.97567108493812,-10.8895049544351
data,B,AB,-7.97596974296382,-9.58600708872119
data,B,BC,-7.61194907660592,-9.83039220534188
data,A,AB,-7.68121578044933,-9.90225272344394
data,D,DE,-2.1432099547681,-3.79980530124011
data,B,BC,-5.88836835792458,-7.22213391655119
data,B,BC,-6.67393680489998,-8.00440410271811
data,D,DE,-7.95169626396672,-10.0689779749927
data,D,DE,-4.65903005920158,-6.24347437119018
data,D,BC,-6.71947959289239,-8.61086745091712
data,D,DE,-6.27941705644241,-8.40356971369895
data,B,BC,-7.89110668853682,-10.2921925004269
data,D,DE,-2.59723187968285,-4.64408540132677
data,D,DE,-8.32061929220921,-9.74008598177363
data,D,DE,-7.45505757953095,-9.83490489079328
data,D,DE,-5.11116092636181,-6.66370330348431
data,D,DE,-2.97690485157506,-5.44900601562475
data,D,DE,-6.14009225691072,-7.93633197874403
data,B,BC,-7.62463914953147,-10.0919283365332
data,D,DE,-8.74668936712265,-10.0488655301813
data,B,DE,-7.63308386239054,-9.31151315686944
data,D,DE,-6.24179620601062,-8.63035683089542
data,E,DE,-7.06646077327246,-9.0470487467159
data,D,DE,-8.25653125343192,-10.4162863202779
data,D,DE,-5.85504199722094,-7.71674992664932
data,B,BC,-6.26689371426058,-8.39065125627558
data,D,DE,-4.73489605787876,-6.11185008794937
data,D,DE,-8.02185485953304,-9.80496519320694
data,D,BC,-5.63835860339669,-7.81426117506354
data,D,DE,-5.90995795736857,-7.65094565741579
data,B,BC,-7.09812850428,-9.52589580863216
data,D,DE,-8.05713177427254,-9.635475561227
data,B,DE,-6.03596607433575,-7.22955504011871
data,D,DE,-6.44184345386792,-8.23283896370129
data,D,DE,-7.24093978417085,-8.62121688212785
data,B,BC,-7.1937299172121,-9.02383208713426
data,B,BC,-7.36503941870604,-9.26691742107809
data,D,DE,-6.53159093105595,-8.57331850510752
data,D,DE,-5.88731622325667,-7.89291872329051
data,D,DE,-6.06688928959663,-8.09416524297996
data,B,BC,-8.67044374135619,-10.3768326534909
data,D,DE,-5.09425220611122,-6.60758809823838
data,D,DE,-3.11294307896954,-5.19137098403812
data,B,BC,-9.0737160827718,-10.9081237974726
data,B,BC,-7.41084181209453,-9.22676356847446
data,D,DE,-7.96883654207958,-9.82432087008498
data,D,DE,-6.53979443505999,-8.539586282286
data,D,DE,-5.92206600701735,-7.71175720107667
data,D,DE,-4.06711557035196,-6.37968732417914
data,B,BC,-6.41570160572287,-8.43260559837898
data,B,BC,-4.10571470515896,-6.24385452463014
data,E,DE,-4.59528596315045,-6.24420877555221
data,D,DE,-7.49711788711957,-9.28545208815749
data,D,DE,-8.22742448536101,-10.2194340826519
data,B,BC,-7.89848182609112,-9.59355027464881
data,E,DE,-3.52309559219391,-5.6334492903121
data,D,DE,-6.74236294944639,-8.73609036017787
data,D,DE,-7.86051198240757,-9.96979457093642
data,B,BC,-7.64487478034056,-8.83729083617473
data,D,DE,-7.20249657048494,-9.58123779257961
data,B,DE,-4.83636951621668,-6.69587205007422
data,D,DE,-4.47732537907481,-6.0312630301307
data,D,DE,-7.27537156538757,-9.30793779095271
data,D,DE,-7.57739247260848,-9.52284285174643
data,D,DE,-6.74221116367393,-8.61318390680102
data,D,DE,-6.30349071876051,-8.2979648880765
data,D,DE,-3.43870892772702,-5.44758981874653
data,D,DE,-5.80722235604434,-7.22595065980553
data,D,DE,-7.87393872300444,-9.33092477836583
data,D,DE,-8.92003198629924,-11.2390328766106
data,B,BC,-7.62421199258452,-9.44669581837033
data,B,DE,-6.56416076153564,-8.24726582279543
data,B,DE,-6.68861975569132,-8.35470037672736
data,B,DE,-6.96503752338453,-8.75812518158997
data,D,DE,-4.40684434829519,-6.59495806195578
data,B,BC,-7.11214630952171,-9.17002334375083
data,A,AB,-3.79491468176336,-5.48949368261423
data,B,BC,-4.83156732488545,-6.23517656310616
data,D,DE,-7.66568903109091,-9.50593208184715
data,B,BC,-8.95855479927856,-10.8147133303792
data,D,DE,-7.85921301805977,-9.63813884731067
data,D,DE,-8.67679431859572,-10.9617710523456
data,D,DE,-8.67230937255003,-10.4973360442729
data,D,DE,-7.73125856426534,-9.43387368510556
data,D,DE,-7.74702279606036,-9.59914145245891
data,D,DE,-7.05335824025497,-9.24347502449121
data,B,BC,-8.69325968121066,-10.4757522290391
data,D,DE,-8.87449436463291,-10.7836171915544
data,D,DE,-4.27590735786331,-6.22900335690443
data,E,DE,-6.79608293148301,-8.26095289235386
data,B,BC,-5.10706129725113,-6.62523215448192
data,B,BC,-8.02125364733482,-10.0818936164288
data,D,DE,-8.29607270789557,-9.73486009676551
data,B,BC,-8.16928864482735,-9.98635249441642
data,D,DE,-7.23994041623698,-9.2737242809818
data,D,DE,-7.69019258707556,-9.48638822868766
data,E,DE,-3.34849722980205,-4.80049921964386
data,D,DE,-5.5284243243665,-7.46037933085759
data,D,DE,-6.2535272591163,-8.45416569611891
data,B,BC,-8.38137851784274,-9.76580440984233
data,D,DE,-4.38695346716155,-6.48670184669678
data,D,DE,-4.71199479166875,-6.57065257829505
data,B,DE,-6.28306984648685,-7.4767704179914
data,D,DE,-6.30943326766576,-7.756691351167
data,D,DE,-7.03921455812672,-9.19960541874501
data,D,DE,-3.51010422891057,-5.74547514390843
data,D,DE,-5.73168066741473,-7.3692703382337
data,D,DE,-5.88643008176631,-7.45262715292728
data,B,DE,-9.07332605589327,-10.6158366666401
data,D,DE,-4.92214169154927,-6.47732620415037
data,D,DE,-4.89963327771393,-6.8038050248793
data,D,DE,-3.88739062429426,-6.88726606376439
data,B,BC,-4.72721561148051,-6.70300214374895
data,D,DE,-6.26019394211129,-8.13685498851902
data,E,BC,-8.15527648204081,-10.4310459605035
data,D,DE,-4.95382446307364,-6.75957171479073
data,D,DE,-5.68860533521783,-7.04782582363743
data,B,BC,-7.97941799795825,-9.49762831611693
data,D,DE,-5.90997538916288,-8.00173304313351
data,B,BC,-4.47560144200066,-6.26660928566386
data,E,DE,-6.75280341845527,-8.11709563670231
data,D,DE,-6.04802430843284,-8.01240241973506
data,D,DE,-3.53569642207632,-5.15478377077902
data,B,BC,-6.85107443015071,-8.89880925051076
data,D,DE,-5.85880888405748,-7.06414093293124
data,B,BC,-2.65247655025678,-4.71392090390081
data,D,DE,-7.77335740352874,-9.36880939077575
data,D,DE,-5.16425453026427,-6.68946123487918
data,B,BC,-6.88959734051307,-8.83762551269778
data,D,DE,-8.88742701211387,-11.0119840363532
data,D,DE,-8.29069702251446,-9.78898853873614
data,D,DE,-8.81143647895624,-10.6099837696219
data,D,BC,-7.96086202406373,-10.0053657587287
data,B,DE,-6.74556910958797,-8.51012469070412
data,D,DE,-7.37817269625241,-9.26499731681504
data,D,DE,-5.2255696885505,-7.98026758670312
data,D,BC,-6.38547007639379,-8.75860982376048
data,B,BC,-6.98994774099237,-8.97331111520765
data,D,DE,-7.26052116091865,-8.79143892938634
data,B,BC,-8.88895452799827,-10.8417066250303
data,E,DE,-6.76306429281061,-8.04644996787729
data,E,DE,-4.95554306273573,-6.68381830073824
data,D,DE,-4.61959905522636,-6.73004877540414
data,D,DE,-4.09192945859108,-6.21189508971966
data,D,DE,-7.44359667475512,-9.43390065581175
data,A,AB,-8.79465002308363,-10.8933803711152
data,D,DE,-5.69931717929367,-7.13263960534292
data,B,BC,-7.01763016135576,-8.5826042340541
data,D,DE,-7.30122096088844,-9.07446851583413
data,B,BC,-7.73551633594425,-9.92636979450196
data,B,BC,-8.89607415708852,-10.7781880062072
data,B,BC,-7.49049379505656,-8.89802033544958
data,D,DE,-4.61924576393235,-6.26819872465466
data,B,BC,-6.77160550154207,-9.02540333282703
data,B,BC,-4.25638477778897,-6.03062592564192
data,E,DE,-6.32380274603053,-7.57018128802355
data,B,BC,-6.61551132757688,-9.20178274309378
data,D,DE,-3.48673789755657,-5.25426177078854
data,E,DE,-6.07447480113524,-7.65359875842076
data,D,DE,-7.28105349424576,-8.80510312245622
data,D,DE,-7.64947290371147,-9.39197613946821
data,D,DE,-6.8331100617555,-8.22950695229672
data,D,DE,-6.72618017807603,-8.49313189142405
data,B,BC,-8.4765858654998,-10.2623391832676
data,D,DE,-5.99932935229067,-7.73246541154026
data,D,DE,-2.2699133924635,-4.19610981174305
data,D,DE,-2.41656405767971,-4.32767696704588
data,D,DE,-4.42490980010578,-6.01995521311942
data,D,DE,-7.4791487550278,-9.3955381814095
data,B,AB,-7.42310820091751,-9.78762086416436
data,A,AB,-7.19805586984033,-8.9927357616774
data,D,BC,-6.67923451076997,-8.54281980000718
data,D,DE,-6.83147964471268,-8.81026734606795
data,B,BC,-3.58322921612178,-5.92279948010147
data,B,BC,-4.54468253052651,-6.60986059099025
data,B,BC,-6.09219571774746,-7.96659383612471
data,D,DE,-7.85740616188072,-9.51602140569726
data,B,BC,-5.75968503265744,-8.08982511841045
data,D,DE,-8.02204639336493,-10.0670522398947
data,D,DE,-5.22575138677309,-6.93211591626667
data,D,BC,-5.83194163349301,-7.89065214476515
data,D,DE,-3.12307169583303,-4.89269476069889
data,B,BC,-3.966839190414,-5.69501366940117
data,D,DE,-8.22273766800749,-9.76406229563954
data,B,DE,-8.48563147539661,-10.0890154127082
data,E,DE,-4.98486403576982,-7.05001807653329
data,D,DE,-4.92460394176711,-7.00888111582078
data,D,DE,-7.15706262206091,-8.8912763126338
data,D,DE,-4.00417015289051,-5.73409449665156
data,D,DE,-4.44832162443272,-5.87432532692625
data,B,BC,-7.40083673397812,-9.36457823752188
data,B,BC,-5.2060363845141,-6.77994441284983
data,B,AB,-8.26892308261922,-9.88186340217555
data,D,DE,-6.53424277026334,-8.85542706280641
data,D,DE,-5.20402149967961,-7.35220131114661
data,D,DE,-7.82143474130111,-9.81872185205769
data,D,DE,-7.14120137381685,-9.18065889690929
data,B,BC,-9.14284069677054,-10.6228233798088
data,E,DE,-6.4006717951575,-8.25938944942502
data,B,BC,-8.23608593889802,-10.2261680933896
data,B,AB,-8.54481320327435,-10.0902871130087
data,D,BC,-6.85375241303651,-8.55184105311238
data,B,DE,-8.21089598086579,-10.0704946402531
data,B,BC,-5.02635014719012,-7.03226271161999
data,D,DE,-5.29807387576441,-7.39680833497891
data,D,DE,-3.98895481652884,-6.29833030324632
data,D,DE,-6.06660126603477,-7.33432275651234
data,B,BC,-8.85510962965132,-10.631802782309
data,B,AB,-8.32825044723855,-10.3221427657466
data,B,BC,-5.60962011804093,-7.47243613535479
data,D,DE,-7.42951031340162,-9.42395757006939
data,B,BC,-8.38404668715906,-10.0573529133808
data,B,BC,-4.69734424516538,-6.63410685146306
data,B,BC,-5.09824168545,-6.7021641559881
data,B,BC,-7.85505760374481,-9.45192474987538
data,D,BC,-4.029805023691,-5.60871145764153
data,D,DE,-6.5211459604864,-7.97813449906136
data,D,BC,-3.42673966002956,-5.11159118683426
data,B,BC,-7.56454662988368,-9.26420267162908
data,D,DE,-8.29586717284657,-9.80453273390869
data,B,AB,-7.28324466962782,-8.92310803887606
data,D,DE,-7.73463022705393,-9.71626909154984
data,D,BC,-6.15688135449567,-8.14632688930323
data,D,DE,-4.53136915568788,-6.40489835084745
data,D,DE,-5.32278632898949,-6.7914483380482
data,D,DE,-5.10966181382401,-7.01346469014024
data,D,DE,-6.38571213025763,-8.04515021694533
data,D,DE,-4.9131002949139,-6.63519848298378
data,B,BC,-7.96992967641601,-9.99036781168514
data,B,DE,-3.15676746177935,-5.14553228084082
data,D,DE,-6.84086825657225,-8.89287868415417
data,D,DE,-8.12795830771503,-9.86363319163012
data,D,DE,-5.16623443114226,-6.76091366079402
data,D,DE,-6.47196258789646,-8.5190038380889
data,D,DE,-7.79677403124711,-9.82533690359748
data,B,BC,-8.46411336749295,-10.1932859190502
data,B,BC,-5.12288371505632,-7.41316623041919
data,D,DE,-6.23494171526215,-8.20505469464908
data,B,AB,-2.52910453854411,-4.12739422994436
data,B,AB,-2.75079516243803,-4.36388640285233
data,D,DE,-4.50669580575315,-6.24232348168136
data,B,BC,-9.10339835651088,-10.7038407229127
data,B,BC,-8.64524441425392,-10.2554767130245
data,D,BC,-6.76213535809148,-8.19733577729179
data,D,DE,-5.73902855016993,-7.0600493346437
data,B,BC,-7.86171364431083,-9.88895676534505
data,D,DE,-3.83497463297918,-5.21221781040108
data,A,AB,-5.31664230481118,-7.47403058005798
data,B,AB,-5.75581191493996,-7.66033786307224
data,D,DE,-5.57381037763846,-7.32711190612001
data,E,DE,-5.34462904965832,-7.45478092513058
data,B,BC,-7.71528881052722,-10.0866450181372
data,B,BC,-7.84490808349826,-9.56896599832504
data,D,DE,-6.45143952556534,-8.62400439591715
data,D,BC,-5.96357528103019,-7.82955765822173
data,D,BC,-6.61984521655985,-8.31824063488398
data,D,DE,-7.47524074621433,-9.22754681327393
data,D,DE,-6.61428955143459,-8.08213277612903
data,B,BC,-5.90846449702226,-8.11876434283149
data,A,AB,-6.20546446177655,-7.82090208302568
data,B,BC,-8.61357372412426,-10.3115675460576
data,D,DE,-5.03539473372253,-6.99966506445754
data,D,DE,-4.99245819547373,-7.11587981320008
data,E,DE,-5.72932767549397,-7.43404393214757
data,D,DE,-5.76594567804219,-7.31006949346275
data,D,DE,-6.5094998423438,-7.92050654949006
data,D,DE,-7.34918974578306,-9.85453962397373
data,B,BC,-7.68704802608546,-9.66926349461823
data,D,DE,-8.4140549277045,-10.5096293984127
data,D,DE,-6.75248027613865,-8.77941931041507
data,D,DE,-7.55609355112453,-9.41783099527794
data,D,DE,-6.68763640640833,-8.60866861692509
data,E,DE,-7.02272819613964,-8.99818847305824
data,D,BC,-7.62516402603966,-9.49541799532237
data,B,BC,-8.9071218642056,-10.531712313021
data,B,BC,-8.94921468152457,-10.6927914434519
data,D,DE,-6.11447558684829,-8.14419951136795
data,A,AB,-8.11137101596936,-9.98966017698509
data,D,DE,-5.7538589327761,-7.7361722779967
data,B,DE,-8.79379297064681,-10.4840420089522
data,D,BC,-6.26618739412265,-7.90748847511358
data,D,DE,-6.76131611923475,-8.57100313528255
data,D,DE,-7.51374968677443,-9.17469673861984
data,B,BC,-5.51985057002318,-7.25997813931445
data,D,DE,-5.93381665493089,-7.64673221643623
data,D,DE,-5.19708011432518,-7.03493009542005
data,D,DE,-4.58392691558333,-6.78366884992179
