---
source: R[v4.3.1]::data.table[v1.14.8]::fwrite
creation_time_utc: 2023-09-17 13:06:41
schema:
  fields:
  - name: CL
    type: character
  - name: SC
    type: factor
  - name: GSC
    type: factor
  - name: LnA
    type: numeric
  - name: LnVRMS
    type: numeric
header: yes
sep: ','
sep2:
- ''
- '|'
- ''
eol: "\r\n"
na.strings: ''
dec: '.'
qmethod: double
logical01: no
---
CL,SC,GSC,LnA,LnVRMS
data,D,DE,-1.08700543585673,-2.17774888856856
data,D,DE,-4.39158885782594,-5.0989029130138
data,C,DE,-2.70090193424567,-4.24400446349931
data,D,DE,-3.52627893533224,-5.16909558135169
data,D,DE,-3.15194898491918,-4.6249510026401
data,C,BC,-5.02001857271327,-6.1674136406619
data,D,DE,-3.27794478953003,-4.61961587540755
data,D,DE,-3.24902557341048,-3.89261314049998
data,C,BC,-0.905307409099079,-2.09123857716688
data,E,DE,-3.85003653815429,-4.48724576049163
data,C,DE,-4.12531741300725,-6.00995918030479
data,D,DE,-3.29564702828435,-4.29206607561017
data,C,BC,-3.22487416112346,-4.89874030051169
data,C,BC,-3.97086182951688,-6.75574105962128
data,C,BC,-5.40184458367736,-6.34637336025633
data,D,DE,-4.76855124209429,-6.34974949158632
data,C,DE,-3.68365942055624,-4.70873266499562
data,C,DE,-3.5182728438858,-4.19911303095001
data,C,DE,-3.6491651646299,-4.32629011070412
data,C,BC,-1.33971590540509,-2.26511680466343
data,D,DE,-2.04268409738749,-3.54297643045776
data,D,DE,-2.72246092732645,-4.78203078686145
data,C,DE,-3.29619502390311,-4.88211227837326
data,C,DE,-2.46439610527981,-4.11096035739434
data,D,DE,-3.6947742704718,-5.29168170810476
data,D,DE,-3.08749789163522,-3.73800987984225
data,D,DE,-3.40312336628353,-3.81254483195226
data,C,BC,-3.80510047251897,-4.97385038981451
data,C,DE,-4.07276732321643,-5.65555632953344
data,B,AB,-2.30433406277956,-3.78391095954465
data,B,BC,-2.71893695857052,-4.49515512441033
data,C,BC,-3.67201382834539,-5.35527757953061
data,D,DE,-1.99723808825766,-2.51481314206347
data,D,DE,-4.55111246933319,-7.0628870392912
data,C,DE,-3.64717776696649,-5.6485265315551
data,D,DE,-2.46896544245145,-5.31245268133435
data,D,DE,-2.46692142804605,-3.12137824313553
data,C,DE,-3.28523404464228,-4.96522907464755
data,E,DE,-4.20696166011744,-5.86622753103802
data,C,DE,-3.37904166779296,-5.00178263366874
data,C,DE,-4.07881584409939,-6.33772984280496
data,C,BC,-5.44884005452067,-8.08310362567916
data,C,BC,-4.68325899056299,-7.29445703086559
data,D,DE,-3.65158589087258,-4.15407940420071
data,D,DE,-2.23715682340713,-4.13713517525868
data,D,DE,-2.33193082627373,-3.78899664931228
data,D,DE,-3.34865550335027,-4.88635720033472
data,D,DE,-2.95820211391093,-3.66860745303183
data,C,DE,-3.60128565702474,-4.21798254406876
data,D,DE,-4.37408659830693,-5.17678862216946
data,D,DE,-2.55063289634403,-4.03880993501795
data,D,DE,-4.00236284066286,-5.25884249626017
data,C,DE,-3.24477337839832,-5.01746818615345
data,D,DE,-1.24531019732973,-2.55067351941971
data,C,DE,-1.64322084392351,-3.49512923466224
data,C,DE,-5.46344093174273,-5.66979521718744
data,E,DE,-2.03486630105513,-3.73635585761122
data,D,DE,-1.56110842673148,-2.64439622540957
data,C,BC,-3.40611272353736,-4.47175136936462
data,C,BC,-2.45646407930753,-3.39955717444694
data,B,AB,-4.31509293620223,-6.31277998670069
data,C,BC,-2.95937109994854,-4.11165192464846
data,C,BC,-2.81558589258858,-4.52564375610785
data,C,BC,-3.80234480529573,-4.74940432960181
data,E,DE,-3.0317027263223,-5.05334405929397
data,D,DE,-3.3393875892526,-5.35694594677653
data,D,DE,-5.2827459182834,-7.27250658662275
data,D,DE,-3.34688139181063,-5.6758127892337
data,C,BC,-2.18901711488691,-4.02072561944165
data,C,DE,-4.60526356680339,-7.22296910015952
data,C,BC,-2.86431572402114,-4.4555008947729
data,D,DE,-3.71989317077135,-5.07169326087342
data,C,BC,-2.61445188663729,-4.13428825020103
data,C,DE,-3.01028275009515,-4.69756330328597
data,E,DE,-2.28931920573263,-4.04537133773692
data,E,DE,-1.64251621324024,-3.01013700602614
data,D,DE,-1.85877704840176,-2.51156104418023
data,D,DE,-3.02182974278749,-3.46422178020193
data,D,DE,-1.93317621361943,-3.55464195012304
data,C,BC,-4.344710320355,-5.82450947363416
data,C,BC,-3.56023576513384,-4.75572610342249
data,C,DE,-4.96814324492361,-7.30078155234189
data,D,DE,-3.47690807575578,-5.11629236270373
data,D,DE,-3.50882028270751,-6.38571721109598
data,C,BC,-1.27616402341783,-2.47168248692153
data,C,BC,-3.99135379486588,-6.40344267174835
data,D,DE,-4.99999921834768,-5.55836512870668
data,C,BC,-4.15097423165079,-5.10459026923804
data,C,BC,-3.77836683319784,-4.60685699805006
data,C,BC,-3.49403831944859,-5.28910607533889
data,C,BC,-4.00452136634405,-5.376801628801
data,C,BC,-4.67615124550967,-8.05988716661954
data,D,DE,-3.24878410053024,-4.5214337013945
data,C,BC,-5.37795167025276,-7.02230023984182
data,C,BC,-4.61111528823296,-6.91264750226268
data,D,DE,-1.04710305767607,-1.23035463329201
data,D,DE,-1.23430363820532,-3.03186297577478
data,C,BC,-3.40995930951162,-6.13893867783602
data,C,DE,-2.74813606529887,-4.48759799272348
data,C,DE,-3.01352810467162,-4.0433058875825
data,E,DE,-2.93450318707606,-5.00749629939685
data,C,BC,-5.41049899286057,-7.43549340244578
data,C,BC,-3.544335447001,-4.41357962552508
data,C,BC,-2.626796668811,-3.33524105240578
data,C,BC,-2.78745773019212,-4.90284442377063
data,C,DE,-3.23177629479233,-4.2836952877795
data,C,BC,-2.73220832589539,-5.2285510236821
data,C,BC,-4.01570698919691,-4.70896588695664
data,D,DE,-2.83409428439365,-5.47092040984999
data,C,BC,-5.94533844624074,-8.5025313577434
data,D,DE,-4.72795607950834,-5.792119863654
data,D,DE,-4.00672627083229,-6.05760449889284
data,D,DE,-4.15264322736364,-5.96126568175451
data,C,DE,-2.16356901455505,-4.08570754771518
data,C,DE,-3.73646297014552,-5.7871882464318
data,C,DE,-4.28302228884644,-6.9609013480733
data,C,DE,-4.04785204408917,-6.10894681320938
data,D,DE,-4.10908133710378,-6.28761858733992
data,B,BC,-4.67988385517984,-6.93270450914744
data,D,DE,-0.38473434974568,-0.809127068490227
data,E,DE,-2.62591618422008,-4.28599516865517
data,D,DE,-3.68733928011331,-5.56468331283047
data,C,BC,-1.07972630538665,-2.70643377195565
data,D,DE,-4.59952419323797,-5.60715628836601
data,C,DE,-3.2673460372995,-3.67574045173666
data,C,DE,-2.24246183055549,-4.29465547534527
data,C,BC,-4.78432615877437,-5.61122595545816
data,D,DE,-2.73880407368638,-3.71048695628929
data,C,BC,-1.46761871757495,-3.00778922748688
data,D,DE,-4.42215176016677,-5.81240835168198
data,D,DE,-5.72113026699836,-6.7796661697964
data,D,DE,-2.06427750508597,-3.17135794678178
data,D,DE,-3.02929111645659,-3.62993472145966
data,C,BC,-3.27891946960574,-4.78670550741032
data,C,BC,-3.73864979821429,-4.44700457000308
data,D,DE,-3.25461176744841,-4.71499371643594
data,D,DE,-5.00573460720381,-5.85951332174659
data,D,DE,-4.86583898780183,-6.57908835059692
data,C,DE,-1.76853895741468,-2.93101906713972
data,C,DE,-1.80402286109817,-4.60256427996666
data,C,DE,-2.9576672092667,-5.72098586442094
data,C,DE,-2.83889606003136,-4.74172959582947
data,C,DE,-1.65553776146031,-3.97890085871266
data,D,DE,-3.64219231252227,-4.70607871644139
data,D,DE,-4.14965960936553,-5.32458326757819
data,D,DE,-4.11996855291179,-4.6722580559521
data,C,BC,-1.47346319795965,-4.08327191339275
data,D,DE,-4.75703450591315,-6.14442632164461
data,D,DE,-3.09353729819563,-5.07952875885859
data,D,DE,-2.24809146500658,-4.82259190115681
data,D,DE,-4.36571619929914,-4.85654353687877
data,D,DE,-4.43408100887366,-5.18430620772364
data,D,DE,-2.14096178057774,-3.03460642597086
data,C,BC,-4.65113205727046,-6.81743665292205
data,D,DE,-1.3705096399756,-2.1405349152999
data,D,DE,-3.95854954825079,-5.52334852251917
data,C,DE,-4.42185779912726,-5.07985777347801
data,C,DE,-3.94928944188327,-4.63709661596805
data,C,DE,-4.12169736187797,-7.09648628962534
data,C,BC,-3.27414429994876,-4.88867654809005
data,C,BC,-2.36434918502648,-2.8642025842456
data,C,BC,-3.24303426337888,-5.3146351510593
data,C,BC,-2.94634874186721,-5.77418663320709
data,E,DE,-1.32674209026093,-2.29734022064832
data,D,DE,-2.01779653322268,-4.73546503069097
data,D,DE,-2.60747724964583,-4.09525125349461
data,C,DE,-2.96916978747139,-5.47045057042046
data,C,DE,-4.73531329156528,-6.95299767779977
data,D,DE,-3.56340029121235,-4.08896654972282
data,D,DE,-2.19234160970151,-2.76299158557818
data,C,BC,-5.3447968870126,-6.15863693247489
data,C,BC,-3.61861098870968,-5.40656340235569
data,D,DE,-1.93156345666687,-4.44338409341416
data,C,DE,-2.330894399634,-2.76010695771102
data,C,DE,-4.13143463771303,-5.2504150043584
data,B,BC,-4.4060818723672,-6.43173894064848
data,C,DE,-1.98881516362428,-4.19448544014244
data,D,DE,-2.74723455771121,-5.66866632412843
data,E,DE,-4.22323152025065,-6.68070214070088
data,C,DE,-4.47168164639888,-5.03816170529334
data,C,BC,-4.53692398147015,-6.55226615020941
data,D,DE,-4.29549564790076,-5.26172037975781
data,D,DE,-3.11384728005618,-5.05016391274558
data,C,DE,-2.6638828233347,-3.78667635923086
data,C,DE,-3.31947988610766,-4.04273388054212
data,D,DE,-4.12916459475216,-6.36384470804314
data,C,DE,-1.89142077084203,-2.37239206208384
data,D,DE,-1.76469305126438,-2.86026790650644
data,C,DE,-3.62836334873694,-6.16454143012768
data,D,DE,-4.07095627097287,-5.07081625787875
data,C,DE,-5.21535408023137,-6.11814839155991
data,D,DE,-2.08067398475685,-4.53257753230658
data,D,DE,-2.00736550847067,-4.19665207410605
data,D,DE,-4.20050149308284,-5.15839165749667
data,D,DE,-5.57265135510263,-5.92190006983316
data,C,BC,-3.77477712045404,-5.62036785591317
data,C,DE,-2.53482132892597,-2.98089319652229
data,B,BC,-5.25914344339861,-8.19037863064152
data,D,DE,-1.76887340059137,-2.51078828106041
data,C,DE,-4.43633970544509,-5.40042252759202
data,D,DE,-3.2345909986156,-4.30046473976998
data,C,DE,-3.89892445859653,-5.4423074058043
data,C,BC,-4.01650801221929,-6.38367602155284
data,C,DE,-3.88946049826366,-5.46865976036971
data,D,DE,-1.47543774064651,-3.00172683966847
data,C,DE,-3.60034119295417,-5.00841901831475
data,C,BC,-3.3087801495316,-3.88045397767221
data,C,BC,-4.61368053954626,-5.31706346216545
data,C,BC,-4.41809306482391,-6.5463568844081
data,D,DE,-3.32476340425841,-3.92661479309138
data,D,DE,-4.28782370839114,-6.5374724536809
data,C,BC,-2.86960011217198,-4.18676481243085
data,C,DE,-4.30733303151363,-6.52618300019787
data,C,DE,-3.21771653650793,-5.90974761147773
data,C,DE,-3.40560609336026,-4.77849540701081
data,C,BC,-1.91576879169837,-3.84213068695096
data,C,BC,-1.87844896576692,-3.75270019148465
data,D,DE,-2.08675563846617,-4.20089574751627
data,D,DE,-2.55933015262718,-3.29682746485118
data,D,DE,-3.230825975637,-4.93693165963367
data,D,DE,-1.99309240679447,-2.95494006016094
data,C,BC,-0.444080744650066,-2.36995181516737
data,C,DE,-1.59777191567862,-2.90987877234575
data,C,BC,-4.19452041605472,-6.24735998479258
data,D,DE,-1.7424608683103,-2.03313047110997
data,C,BC,-4.53354722290268,-5.68611582350888
data,C,BC,-4.23140130783015,-6.47791615802852
data,C,BC,-4.45644235877652,-7.2862107852595
data,C,DE,-3.97470207149047,-6.34051107422413
data,C,DE,-3.24021858354636,-4.06393355358274
data,D,DE,-3.28583187568294,-4.94322563210924
data,C,DE,-4.04779810738538,-5.99206954462042
data,C,DE,-5.43690525418227,-7.51547320599578
data,C,BC,-3.49310441165967,-4.19118485843051
data,C,DE,-3.42642224060382,-4.14431795387015
data,D,DE,-3.31085804260836,-5.89521371479585
data,D,DE,-3.14884563542216,-3.97846797361314
data,D,DE,-3.63110083090541,-4.04629451235178
data,C,BC,-2.76414890051992,-4.64824238393949
data,D,DE,-3.55383109958468,-5.70018734236448
data,D,DE,-4.74667674114804,-6.54914712769007
data,D,DE,-3.96314971699926,-7.08854416356086
data,C,DE,-2.16209356658948,-2.74715723941791
data,D,DE,-2.31261735480541,-4.11137213683771
data,C,BC,-2.40614524214276,-4.33964388034953
data,D,DE,-2.63080678864918,-2.44404930488292
data,D,DE,-3.69196450174297,-4.9290924389122
data,C,BC,-5.59710801009345,-7.01258438325388
data,C,DE,-4.26922951319675,-5.75996881608452
data,D,DE,-4.25335364753295,-5.82943621625297
data,C,BC,-3.16880364391902,-4.43203426009281
data,D,DE,-3.77101443760148,-6.42302876385534
data,C,DE,-3.53998683065772,-5.88683818658662
data,C,DE,-3.8954852672871,-5.97567463654608
data,C,BC,-0.978838954448701,-1.49966952418567
data,D,DE,-1.40664498107134,-3.93976255079957
data,C,BC,-4.46117542206882,-6.32011289948558
data,C,DE,-4.14656317865749,-6.08947070274532
data,C,DE,-3.96932465928729,-6.12569336926906
data,C,BC,-4.09241061762893,-5.08455493155404
data,C,DE,-2.1496137026831,-4.71041545070556
data,D,DE,-5.03444121728465,-5.99616106353736
data,C,BC,-4.33154330926678,-7.51473970644579
data,D,DE,-2.93960184183433,-4.47457070789013
data,C,BC,-2.90013247005976,-5.14876342716909
data,C,BC,-2.47953576585286,-4.48600609312131
data,C,BC,-2.39254405302458,-4.64463781053534
data,C,DE,-1.19455322778381,-2.71013497088185
data,B,BC,-5.33651140936423,-6.73380008373333
data,C,BC,-3.97010884797276,-6.32338712371193
data,C,DE,-3.63299350168722,-4.051456468032
data,C,DE,-3.12643737701649,-5.47075637687945
data,D,DE,-3.46978899765983,-4.69007354845039
data,D,DE,-3.34060071791886,-4.35997350995473
data,C,BC,-4.06437312333652,-6.28716158249142
data,C,DE,-4.02497401799978,-4.65331358550701
data,C,DE,-3.59929069086841,-5.8088980140829
data,C,BC,-2.80377533201337,-5.7231216439046
data,C,BC,-4.48665134902092,-7.18340670679959
data,C,BC,-4.3519444100095,-6.03567592970353
data,C,BC,-5.17982988834307,-7.29324456681376
data,C,BC,-4.51364960195684,-6.82032868536487
data,C,BC,-1.17273467252943,-2.64836145776262
data,C,BC,-0.841272844647668,-1.96243659644296
data,C,DE,-4.30026784387341,-5.17057411804608
data,D,DE,-4.35016133372285,-6.68686387418538
data,C,DE,-4.72339129156814,-5.91113902836537
data,C,DE,-2.15138123323671,-3.60285309893823
data,C,DE,-2.79379007751616,-3.74968451724162
data,D,DE,-3.88666457294579,-5.8846391555409
data,D,DE,-5.44289142072469,-6.58138224600167
data,C,DE,-2.6519536257607,-5.05952919957757
data,D,DE,-1.83206603215257,-3.09271698336535
data,D,DE,-3.28145209660185,-5.16332474311123
data,C,BC,-2.49910220696027,-3.67220519705408
data,C,BC,-1.14712291364262,-2.97136983985207
data,D,DE,-2.67304544701803,-3.12421619843722
data,C,DE,-2.42490864151755,-3.02826984812853
data,C,DE,-4.21287471039824,-7.39339127335505
data,D,DE,-2.98893805610949,-4.03893352842898
data,C,BC,-3.21185716597691,-4.0901628052167
data,D,DE,-2.36031051107343,-4.28160162468464
data,C,BC,-3.50548371250521,-5.53866448556619
data,C,BC,-2.49087500900053,-4.08411266437349
data,D,DE,-4.60412399148425,-4.84351251531364
data,C,BC,-5.1885924587678,-7.73396138888619
data,C,DE,-4.09084766445369,-5.84376762451955
data,C,DE,-3.19619366811978,-5.56972264490545
data,C,DE,-2.43833217296356,-5.30486035176355
data,D,DE,-2.23942074796377,-4.66699226493177
data,D,DE,-1.67404012492862,-3.55788365625833
data,D,DE,-2.71508976703895,-4.38650639265036
data,B,BC,-4.66272872262883,-6.35256814685055
data,C,BC,-3.53187469831332,-5.98842331210513
data,D,DE,-3.00279360314567,-5.03642457241072
data,C,DE,-4.07687029467701,-4.7160225503489
data,C,DE,-5.52487205584937,-8.31524869920765
data,D,DE,-4.42053618699308,-6.76350109951836
data,D,DE,-3.72329791883245,-5.21597900865968
data,D,DE,-0.649220560979087,-2.57237471337386
data,C,BC,-3.38558055725191,-4.3658962356545
data,D,DE,-4.26107468145075,-4.65084439027885
data,D,DE,-4.77420141715726,-6.52163173202637
data,D,DE,-3.97865938075593,-5.38637136039542
data,C,BC,-3.29397147336283,-3.8362081885395
data,C,BC,-4.39808970755555,-7.09965514180414
data,C,BC,-3.92550557384801,-7.00317095057788
data,C,DE,-4.92659653293224,-5.73315222511612
data,D,DE,-1.81641853284554,-2.44073227383561
data,D,DE,-2.64935151240053,-3.24293127979783
data,D,DE,-4.28779457318888,-6.59086111975241
data,D,DE,-3.67536689238785,-5.51801299873143
data,C,DE,-3.57523638089475,-5.09586309922894
data,D,DE,-1.96727347221362,-5.13273031028854
data,C,DE,-3.83276186089814,-5.93685680265882
data,C,BC,-4.26641427398961,-5.36052489787798
data,C,DE,-0.273423639779589,-1.75756209488547
data,C,DE,-4.01795300297717,-5.26800784466019
data,C,BC,-5.59070203795845,-7.34747183253264
data,D,DE,-2.86636323274688,-3.30150418483667
data,C,BC,-1.0597360464139,-2.25364984539389
data,C,BC,-4.08220469183912,-4.74279748655544
data,D,DE,-1.55990124217613,-4.05833687345011
data,D,DE,-4.18766310061931,-6.12487276466274
data,D,DE,-2.87181284668042,-4.83530687347762
data,D,DE,-3.00844966856113,-4.90237106063238
data,D,DE,-3.44789035240811,-5.30431838915898
data,C,BC,-2.07362869202824,-3.51301279342118
data,D,DE,-4.12394866592638,-5.83463287483137
data,C,DE,-3.94398471242611,-5.47146905030146
data,C,BC,-2.85592550615819,-5.4831669588251
data,D,DE,-0.715369485743623,-2.67526506063611
data,D,DE,-2.61209037698612,-5.09156757326645
data,C,BC,-4.97726610002071,-6.31328723522782
data,D,DE,-2.3237595070928,-3.78129254182327
data,C,BC,-3.54696453721041,-4.9798130375033
data,C,BC,-3.8730612477349,-4.90319366512167
data,C,DE,-3.46618343852449,-5.59945537853506
data,D,DE,-1.88501258873459,-3.79362210597196
data,D,DE,-3.17440213432807,-5.20207705072022
data,C,BC,-3.95067566353255,-5.4103773429878
data,D,DE,-3.20327997241263,-5.09591210280174
data,D,DE,-4.02943114427724,-5.64403920596058
data,D,DE,-4.08460451152786,-5.59169606032374
data,D,DE,-3.92404602776799,-5.59670114962942
data,D,DE,-1.47057003476119,-4.51220359764684
data,E,DE,-3.87575501744329,-5.66755028531262
data,C,DE,-4.82710942795911,-6.09894498058046
data,D,DE,-3.57024182532057,-5.59721942410418
data,C,BC,-5.18020476851755,-5.93711933507537
data,D,DE,-1.67460211310665,-4.13667724031451
data,C,BC,-3.04116683296313,-6.23950585974147
data,C,BC,-3.44649410541388,-5.15486249423366
data,E,DE,-1.78912670293646,-3.64480478571658
data,D,DE,-3.67946812714672,-5.92372727808958
data,D,DE,-2.7085651612569,-4.43126629377545
data,E,DE,-3.33547629937955,-3.66658026165373
data,E,DE,-4.32683174124112,-6.18795683915765
data,E,DE,-2.35052126520151,-3.77845277971584
data,D,DE,-5.3080851346085,-7.16165382823849
data,D,DE,-1.50638992173382,-3.09354484468365
data,D,DE,-3.87623047898757,-5.50911211194134
data,D,DE,-3.21528503157224,-4.62010233298565
data,C,DE,-2.20833576520953,-4.59551318914953
data,D,DE,-4.20603429707437,-5.76644986975146
data,C,BC,-1.8612854275062,-4.09288204839311
data,D,DE,-2.8298973708137,-5.07518869432966
data,D,DE,-2.45601048038416,-4.01737471505517
data,D,DE,-2.12642533509726,-3.32329765123199
data,E,DE,-3.75465023379633,-5.06389992542509
data,C,BC,-4.44922173067647,-5.25896370436627
data,A,AB,-5.11498985609183,-6.77618221490318
data,D,DE,-2.28678042332607,-3.99370119837206
data,E,DE,-3.96553501595702,-5.97912694952134
data,C,BC,-3.60119804404926,-5.48770359761246
data,D,DE,-3.17711440888119,-4.84476589618775
data,D,DE,-4.69019478314434,-6.51472172691423
data,D,DE,-5.63255771688698,-6.1972187350822
data,C,BC,-2.16451717257049,-4.82943319653599
data,C,DE,-2.30937262164504,-4.8015893599834
data,C,BC,-4.6789371077337,-6.33169165626171
data,D,DE,-2.68002772895649,-4.4128719265404
data,E,DE,-5.55868193833668,-6.33485001064604
data,C,BC,-4.52796974684136,-6.35556636100364
data,C,DE,-4.18852087846995,-5.46588460132565
data,C,BC,-2.05220349295742,-3.64454910661438
data,BC,BC,-2.7518077643281,-4.82936134207367
data,CD,DE,-2.31423186836365,-3.36681820424684
data,C,BC,-2.96890279235762,-5.82898920114833
data,CD,DE,-2.29625455727183,-4.01796544138136
data,C,BC,-2.71469385983568,-4.50238670634095
data,C,BC,-1.6636317440504,-3.9900540824527
data,C,BC,-1.78489594014907,-3.57861619650226
data,E,DE,-2.87875298241715,-4.6545873301152
data,A,BC,-2.36359569612946,-3.81142730697229
data,A,BC,-3.22746700565793,-4.96339907607659
data,D,DE,-2.91675500865777,-4.41190193584702
data,C,BC,-4.02599860192753,-5.90721672218766
data,CD,DE,-2.71785552240092,-5.17427522573261
data,BC,BC,-2.73706545637865,-3.61098005486274
data,BC,BC,-4.11052248215018,-6.30895788860569
data,BC,BC,-2.15913538469263,-4.12581809620388
data,CD,DE,-3.79324717384572,-5.66016055244342
data,CD,DE,-3.68878947108323,-6.50283653969315
data,C,BC,-3.36812687089814,-5.28972084625455
data,BC,BC,-2.62749150893814,-2.98586527792277
data,BC,BC,-3.78537586352898,-5.53589312179707
data,BC,BC,-3.93039838388413,-5.87389871170386
data,BC,BC,-3.5560725048818,-6.10328258875449
data,CD,DE,-2.94349644511456,-4.62092862599234
data,A,BC,-2.68414046338226,-4.25916968555565
data,C,DE,-2.9968950599168,-5.31179425659216
data,D,DE,-1.69835777627758,-2.86029352084782
data,CD,DE,-1.50036421396651,-3.17426433277126
data,C,BC,-1.13020860875956,-3.41723500665499
data,C,BC,-3.17895334208781,-5.40831706643446
data,BC,BC,-3.2801884046676,-5.93899141465159
data,CD,DE,-1.89701483731044,-4.34401723530698
data,BC,BC,-4.69590560855228,-6.81137968225103
data,CD,DE,-1.73279081419971,-3.22141405026323
data,A,BC,-2.21330484408157,-3.61989924725285
data,BC,BC,-0.86046284625199,-2.82937718702162
data,C,BC,-2.1759669334035,-4.28201184925809
data,A,BC,-2.50255279769941,-4.45551752212613
data,CD,DE,-1.50947884221841,-2.34437442045695
data,C,BC,-2.5838213133276,-4.08713794458493
data,CD,DE,-3.5928239974934,-6.12170951927621
data,C,BC,-4.0265333104489,-7.04746010641166
data,C,BC,-0.794699894248803,-2.51399894879248
data,A,BC,-3.28259895863859,-5.9107475227979
data,BC,BC,-0.448066236122503,-2.22023419843255
data,B,BC,-4.05149280509946,-6.17722554039786
data,B,BC,-7.97742034192153,-11.0107859602205
data,B,BC,-5.19979778394773,-5.76220542384983
data,B,BC,-7.65783680731253,-10.0588258301113
data,D,DE,-5.98146032775232,-7.18787267257956
data,D,DE,-3.32318321382212,-5.13705144726981
data,B,DE,-6.96964692903004,-9.93701920158433
data,B,BC,-8.73406406457069,-10.3892729406862
data,D,DE,-6.62635939598041,-9.77771206142273
data,E,BC,-7.02829856371201,-9.64295914884598
data,D,DE,-5.36333205651264,-8.10294786833244
data,B,BC,-7.86905423563381,-10.9767817938813
data,D,DE,-7.89727919527307,-9.14801343859313
data,D,BC,-5.381322167625,-6.83522699984303
data,D,DE,-6.45897744393635,-8.91541133362468
data,D,DE,-7.08101815263454,-8.73778213447075
data,D,DE,-5.81280893346923,-6.49249748758106
data,E,DE,-5.54586655820872,-7.2330130704703
data,B,BC,-8.11597266256326,-11.1315220997051
data,D,DE,-5.87505764440687,-7.69899064996128
data,B,BC,-6.78132767667455,-9.28151886903871
data,D,DE,-8.70717324204932,-11.4486646487463
data,E,DE,-4.38835748983275,-6.27517367065329
data,D,DE,-5.95035398320545,-8.02381512495092
data,A,AB,-8.73687098833967,-11.0428781693245
data,D,DE,-7.56125454135036,-10.4321989358553
data,D,DE,-8.18940127406284,-11.2423305876764
data,D,BC,-4.10320145766779,-6.69121403479475
data,D,BC,-7.08206806290235,-9.2350117479723
data,D,DE,-8.0055837646861,-10.5284341416936
data,B,AB,-8.31683415237684,-10.8076617470436
data,D,DE,-5.40533742245463,-8.20144717854084
data,D,DE,-6.38098593767702,-9.41896177462747
data,B,BC,-5.4833672485426,-6.08344280125121
data,D,DE,-6.42681832761107,-9.23362198887129
