---
source: R[v4.3.1]::data.table[v1.14.8]::fwrite
creation_time_utc: 2023-09-17 13:06:41
schema:
  fields:
  - name: CL
    type: character
  - name: SC
    type: factor
  - name: GSC
    type: factor
  - name: LnA
    type: numeric
  - name: LnD
    type: numeric
header: yes
sep: ','
sep2:
- ''
- '|'
- ''
eol: "\r\n"
na.strings: ''
dec: '.'
qmethod: double
logical01: no
---
CL,SC,GSC,LnA,LnD
model(84%),B,BC,-2.13448656298097,-2.84514063118415
model(84%),B,BC,-7.08596989537302,-8.70478333099852
model(84%),E,DE,-4.195167935374,-5.28377482417313
model(84%),B,BC,-8.50423657676524,-10.3831765413004
model(84%),B,BC,-4.02002720921058,-5.07651126119394
model(84%),D,DE,-7.67410147279689,-9.40078504863273
model(84%),D,DE,-6.05668178223768,-7.48671186165046
model(84%),B,BC,-9.03275783114205,-11.0086347125207
model(84%),B,BC,-6.65888574711727,-8.19936700551848
model(84%),D,DE,-7.67379923378663,-9.40042737548892
model(84%),D,DE,-8.97370662224073,-10.9387528282599
model(84%),D,DE,-6.10175406155436,-7.54005091880414
model(84%),B,BC,-5.72385567607682,-7.09284159442874
model(84%),B,BC,-8.72367426955606,-10.6428616474209
model(84%),D,DE,-5.96383971007631,-7.37684147860442
model(84%),B,BC,-5.28477695967901,-6.573230758146
model(84%),D,DE,-6.4243669205155,-7.92183471104901
model(84%),D,DE,-7.53908008775845,-9.24099917841007
model(84%),B,BC,-7.78429686175786,-9.53119154768207
model(84%),B,DE,-8.13528017384133,-9.94654926260202
model(84%),D,DE,-8.52586486737011,-10.4087717107971
model(84%),D,DE,-8.6751387467545,-10.5854241478326
model(84%),B,BC,-6.74666652687824,-8.30324779654235
model(84%),B,DE,-3.87579823323687,-4.90582902126044
model(84%),B,BC,-9.13482679646301,-11.1294243077533
model(84%),D,BC,-7.99971020158926,-9.78611418791964
model(84%),E,DE,-8.30027214848536,-10.1418026755391
model(84%),E,BC,-9.00512791452346,-10.9759371493175
model(84%),D,DE,-7.76050803653502,-9.50303957650561
model(84%),D,DE,-8.5833318435496,-10.4767787957139
model(84%),D,DE,-5.8483656879026,-7.24018818389939
model(84%),D,BC,-5.20599098218308,-6.47999452025712
model(84%),D,DE,-5.54642075460119,-6.88286305415675
model(84%),B,AB,-7.0657785868199,-8.68088870269815
model(84%),B,BC,-8.13876486754697,-9.95067308947623
model(84%),D,DE,-6.29858991110857,-7.77298874197256
model(84%),D,DE,-4.89991992758372,-6.11778649080159
model(84%),D,DE,-5.80024724342069,-7.18324425962314
model(84%),E,DE,-6.06184381551486,-7.49282067159251
model(84%),B,DE,-6.04553902874417,-7.47352539816447
model(84%),B,BC,-7.49796978008518,-9.1923487643677
model(84%),B,BC,-6.76900269419877,-8.32968067553951
model(84%),B,BC,-7.16497399078392,-8.79827769215317
model(84%),D,DE,-2.62909002134783,-3.43046008993354
model(84%),B,BC,-4.13795525838157,-5.21606867985828
model(84%),D,DE,-7.75260454494941,-9.49368649306299
model(84%),D,BC,-6.66399492478012,-8.20541326551462
model(84%),B,BC,-6.78657047424226,-8.3504705898285
model(84%),D,DE,-5.29399076265868,-6.58413447926209
model(84%),E,DE,-6.35902129056407,-7.84450393604574
model(84%),D,DE,-5.82573518561562,-7.21340698549536
model(84%),B,BC,-7.47221534755505,-9.16187067074759
model(84%),D,DE,-4.44350409240272,-5.57765870743571
model(84%),B,BC,-9.07442098423615,-11.0579393702345
model(84%),B,BC,-8.84369785428251,-10.7848989471219
model(84%),B,BC,-8.57677453902002,-10.4690188056185
model(84%),B,BC,-7.99682827372299,-9.78270368111807
model(84%),B,AB,-8.24135769818645,-10.0720826329916
model(84%),D,DE,-8.49320594532374,-10.3701227643488
model(84%),B,BC,-7.60492832871604,-9.31892474909686
model(84%),B,BC,-7.72202478332436,-9.4574980491282
model(84%),E,DE,-6.37200650233626,-7.85987078598921
model(84%),E,DE,-6.1511682061604,-7.59852818960786
model(84%),E,DE,-6.74975895397095,-8.30690741056548
model(84%),B,BC,-6.66689577765272,-8.20884616838778
model(84%),D,BC,-5.88962300890572,-7.28901257521832
model(84%),D,DE,-6.61370190719287,-8.14589592625007
model(84%),B,BC,-7.4363672513662,-9.11944761869749
model(84%),B,AB,-7.24550053131117,-8.89357373248415
model(84%),B,BC,-4.49383644503794,-5.63722259625142
model(84%),D,DE,-3.82160550922162,-4.84169672426134
model(84%),D,DE,-5.50512297700309,-6.83399078603495
model(84%),B,DE,-6.33082277736338,-7.81113348906451
model(84%),D,DE,-4.48809306528082,-5.63042581415464
model(84%),B,BC,-6.54114084137805,-8.06002632091158
model(84%),B,BC,-7.72600172519999,-9.46220440818563
model(84%),B,BC,-8.07941018583267,-9.88043207197512
model(84%),A,AB,-8.68311905196999,-10.5948681334141
model(84%),E,DE,-6.06588892408376,-7.49760769990394
model(84%),D,DE,-7.7193603478078,-9.45434492529123
model(84%),B,BC,-4.04811821597015,-5.10975448380812
model(84%),D,DE,-7.21228963135691,-8.8542715689894
model(84%),D,DE,-6.31662166383984,-7.79432772691177
model(84%),D,DE,-6.85951248329266,-8.43679100780221
model(84%),B,DE,-7.29158039538073,-8.9481051770994
model(84%),D,DE,-7.63115997100893,-9.34996757827495
model(84%),D,DE,-9.15329390361575,-11.1512784961551
model(84%),D,DE,-7.45089561513103,-9.13664065257441
model(84%),B,BC,-8.84187048985099,-10.7827364228979
model(84%),B,BC,-7.42122994532359,-9.1015339554792
model(84%),D,DE,-5.17721836749388,-6.4459446749279
model(84%),B,DE,-7.13471614603968,-8.76247020838204
model(84%),B,BC,-7.4609376727135,-9.14852453977632
model(84%),B,BC,-7.61060946062977,-9.32564786637511
model(84%),D,BC,-5.37380240134328,-6.67858449647593
model(84%),D,DE,-7.93888417876557,-9.71413196831567
model(84%),D,DE,-5.09990646372792,-6.3544528729567
model(84%),D,DE,-3.6133381212139,-4.59523068614197
model(84%),B,BC,-7.79981144027253,-9.54955167951155
model(84%),B,BC,-6.21145721922389,-7.66987490564453
model(84%),D,DE,-8.59757644112281,-10.4936360173945
model(84%),E,DE,-3.92755972201321,-4.96708416633094
model(84%),D,DE,-7.21844372797082,-8.86155439816944
model(84%),D,DE,-5.73304460513929,-7.10371587946325
model(84%),D,DE,-6.12772305455272,-7.57078292576636
model(84%),B,BC,-7.06196641933934,-8.67637733956746
model(84%),D,DE,-5.17668481277794,-6.44531326009999
model(84%),D,DE,-7.36546630853896,-9.03554262212207
model(84%),B,BC,-7.38881820845088,-9.06317753082722
model(84%),B,BC,-7.07384687427045,-8.69043680747523
model(84%),D,BC,-8.45117681787203,-10.3203850083433
model(84%),D,DE,-5.6872384630727,-7.04950836063525
model(84%),D,BC,-8.09509961556775,-9.89899912476312
model(84%),E,DE,-6.72165662935375,-8.27365079426754
model(84%),D,DE,-6.4798877461223,-7.98753869884722
model(84%),B,BC,-7.4056159247955,-9.08305614281979
model(84%),B,BC,-7.50598225632323,-9.20183082150975
model(84%),B,DE,-8.05314168607905,-9.84934562525128
model(84%),B,BC,-8.27782935869483,-10.1152436182766
model(84%),D,DE,-8.52665858618392,-10.4097110068303
model(84%),D,DE,-8.60750553928336,-10.5053862271087
model(84%),D,DE,-8.15269920065939,-9.96716314060189
model(84%),D,DE,-5.67832265408764,-7.03895728906232
model(84%),D,DE,-6.25345291442795,-7.71957309754114
model(84%),D,BC,-5.99002775136079,-7.40783270984439
model(84%),D,DE,-4.85357084328905,-6.06293644785514
model(84%),D,DE,-7.75125034077507,-9.4920839121652
model(84%),D,DE,-7.11427903700783,-8.73828469694946
model(84%),D,DE,-6.40983971140752,-7.90464304360637
model(84%),D,DE,-4.76761068695366,-5.96121020367081
model(84%),B,BC,-8.20980091356915,-10.0347379687367
model(84%),E,DE,-6.86146646752976,-8.43910337537004
model(84%),D,BC,-8.84557079389679,-10.7871154055449
model(84%),D,DE,-7.69824373350793,-9.42935527945772
model(84%),D,DE,-6.53314636150348,-8.05056556087441
model(84%),D,DE,-4.54984409962002,-5.70350270309509
model(84%),B,BC,-6.32910054620049,-7.80909538076775
model(84%),B,BC,-8.25453455079576,-10.0876762729204
model(84%),D,DE,-6.51030492770932,-8.02353474368278
model(84%),D,DE,-2.89311750547125,-3.74291327134145
model(84%),D,DE,-6.87318951083648,-8.45297656053911
model(84%),D,DE,-7.54844232858871,-9.25207856259704
model(84%),D,DE,-7.69280454764204,-9.42291848393353
model(84%),D,DE,-5.71685239297799,-7.08455382813125
model(84%),D,DE,-5.88196678771104,-7.27995211441901
model(84%),D,DE,-4.46563701871061,-5.60385106866555
model(84%),B,BC,-8.49182506079909,-10.3684886096156
model(84%),D,DE,-6.02574293396822,-7.45009847042347
model(84%),D,DE,-7.51835490483046,-9.21647275699371
model(84%),B,BC,-7.70569053485708,-9.43816791038734
model(84%),B,BC,-9.04155321762193,-11.0190432747069
model(84%),D,DE,-5.02379759140334,-6.26438475232094
model(84%),B,DE,-4.81327157425865,-6.01524582633229
model(84%),B,BC,-8.90567970302196,-10.8582489844958
model(84%),B,DE,-5.12276031511347,-6.38149838526972
model(84%),B,DE,-5.5338675005985,-6.86800738803856
model(84%),B,DE,-8.00714611207849,-9.79491393047954
model(84%),D,DE,-5.98800586543061,-7.40543998662686
model(84%),D,DE,-3.0526372070712,-3.93169073300467
model(84%),D,DE,-5.00732945180777,-6.24489616526876
model(84%),B,BC,-4.57740699163531,-5.73612094860682
model(84%),D,DE,-8.47872291205842,-10.3529833751098
model(84%),E,DE,-3.62090469810675,-4.60418506083665
model(84%),D,DE,-5.85004937451184,-7.24218067812513
model(84%),D,DE,-6.38876599383552,-7.87970416225724
model(84%),B,BC,-8.22410333328216,-10.0516636178069
model(84%),B,BC,-8.61752302187386,-10.5172410319806
model(84%),B,BC,-2.32828396166107,-3.07448271641142
model(84%),D,DE,-6.34025560018812,-7.82229640080089
model(84%),D,DE,-5.5484320772934,-6.88524327671617
model(84%),D,DE,-7.29103667147839,-8.94746172793857
model(84%),B,BC,-5.02074428375837,-6.26077143270516
model(84%),B,BC,-6.47287986138199,-7.97924548691394
model(84%),E,DE,-4.65929251305759,-5.83302522266215
model(84%),E,DE,-5.92326772736736,-7.32882812455711
model(84%),B,BC,-8.81285207313177,-10.7483956926007
model(84%),D,DE,-2.86470097382417,-3.70928481880672
model(84%),D,DE,-6.30822702750315,-7.78439341708462
model(84%),D,DE,-3.9955800916725,-5.04758025927045
model(84%),D,DE,-8.09439731185101,-9.89816801041403
model(84%),D,DE,-6.72187192092421,-8.27390557280449
model(84%),E,DE,-2.49688539035713,-3.27400759906105
model(84%),D,DE,-6.70581664256273,-8.25490557051651
model(84%),D,DE,-5.36711467772365,-6.67067016691941
model(84%),B,BC,-6.98314980377889,-8.58310484423833
model(84%),D,DE,-6.27363602240245,-7.74345802118184
model(84%),B,BC,-8.79377568240723,-10.7258204709663
model(84%),B,BC,-5.90500555592312,-7.30721645944538
model(84%),E,DE,-1.64131745285318,-2.2615185967466
model(84%),D,DE,-7.71303146141541,-9.44685524786376
model(84%),A,AB,-6.75244112848554,-8.31008152693809
model(84%),B,BC,-9.05175606655434,-11.0311174442538
model(84%),D,DE,-5.53381125284769,-6.86794082379906
model(84%),D,DE,-7.23901503380974,-8.88589871965712
model(84%),B,BC,-7.89418500005887,-9.6612344427433
model(84%),D,DE,-7.94207178030383,-9.71790421287952
model(84%),D,DE,-6.3109276542242,-7.78758937001199
model(84%),B,BC,-7.9699326191204,-9.75087505208527
model(84%),D,DE,-8.94576729316982,-10.9056891027784
model(84%),B,BC,-7.58783475692518,-9.29869601834402
model(84%),D,DE,-8.21591972206904,-10.041979037554
model(84%),B,BC,-8.333855822746,-10.1815459844638
model(84%),B,BC,-8.82891678180725,-10.7674068548315
model(84%),D,DE,-6.37461507874246,-7.86295780550829
model(84%),D,DE,-6.98789153985611,-8.58871626960808
model(84%),D,DE,-6.49289293143878,-8.00292918571425
model(84%),E,DE,-5.85168280489044,-7.2441136985457
model(84%),D,DE,-7.16348832372152,-8.79651953655167
model(84%),D,DE,-5.26361194753259,-6.54818383774057
model(84%),D,DE,-3.2807026748738,-4.20158604795944
model(84%),D,DE,-8.53643697426848,-10.4212828644959
model(84%),B,BC,-8.0511685893833,-9.84701063977861
model(84%),D,DE,-8.47270756631374,-10.3458647453148
model(84%),B,BC,-8.10856258944067,-9.91493136390773
model(84%),D,DE,-6.96453502429352,-8.5610758986885
model(84%),D,DE,-3.88605985205289,-4.91797273976803
model(84%),B,BC,-8.46175017830612,-10.3328976454908
model(84%),B,BC,-7.19268592453557,-8.83107231538118
model(84%),D,BC,-5.91289707325802,-7.31655537242109
model(84%),D,DE,-4.28678121188259,-5.39219103621767
model(84%),B,BC,-6.80177639337002,-8.36846545056609
model(84%),D,DE,-6.34077400854278,-7.82290989124949
model(84%),D,DE,-6.91005458943331,-8.49660312134461
model(84%),B,BC,-8.1569526519918,-9.97219672415167
model(84%),D,DE,-6.7078716638641,-8.25733750651593
model(84%),D,DE,-5.54414015835198,-6.88016417015253
model(84%),B,BC,-7.07466800060464,-8.69140853788543
model(84%),D,DE,-7.78010063608341,-9.52622568563843
model(84%),D,DE,-6.31778923101894,-7.79570943942866
model(84%),B,BC,-6.97951480150692,-8.57880314046656
model(84%),D,DE,-5.65255748574254,-7.00846649055449
model(84%),D,DE,-7.68143348152607,-9.4094618326469
model(84%),D,DE,-8.74721980086695,-10.6707257017652
model(84%),D,DE,-7.62504337842101,-9.34272913179346
model(84%),D,DE,-6.04172400201202,-7.46901065136235
model(84%),D,DE,-2.68006868007672,-3.4907888248629
model(84%),D,DE,-5.40980677821793,-6.72119249289888
model(84%),D,DE,-8.72228170409295,-10.6412136693298
model(84%),B,BC,-8.59897933771685,-10.4952962214655
model(84%),B,BC,-5.3021812632156,-6.59382721244412
model(84%),B,BC,-5.77924342550755,-7.15838809833955
model(84%),B,BC,-6.3639164910182,-7.85029697293582
model(84%),D,DE,-8.59357261039175,-10.4888978377542
model(84%),B,BC,-4.52453255735038,-5.67354873093667
model(84%),B,BC,-7.32395042997649,-8.98641225079404
model(84%),D,DE,-4.70301595431011,-5.88476804923496
model(84%),B,BC,-7.35257831160757,-9.02029081734668
model(84%),B,BC,-8.56917069319655,-10.4600203264398
model(84%),E,DE,-4.8746612549167,-6.08789508514299
model(84%),B,BC,-4.20275724075348,-5.29275609602204
model(84%),D,DE,-8.2106816575917,-10.0357802514095
model(84%),D,DE,-8.6777898612172,-10.5885615073802
model(84%),D,DE,-6.94995681156477,-8.54382387297057
model(84%),D,DE,-5.30467679197782,-6.59678045007255
model(84%),D,BC,-7.83406825045721,-9.59009158528169
model(84%),D,DE,-4.9276963181823,-6.15065739300849
model(84%),D,DE,-4.75214062961141,-5.9429027587122
model(84%),D,DE,-7.64183055932699,-9.36259527602598
model(84%),A,AB,-8.84432431432243,-10.7856403071858
model(84%),D,BC,-5.36093210715515,-6.66335364133186
model(84%),E,DE,-4.78456151293863,-5.98127000738434
model(84%),B,BC,-8.07985639025298,-9.88096011545191
model(84%),D,DE,-8.14250432206118,-9.95509840324072
model(84%),D,DE,-5.51813361578513,-6.84938772659626
model(84%),D,DE,-7.43700607671636,-9.12020361201267
model(84%),D,DE,-8.14628447106877,-9.9595718753398
model(84%),B,BC,-9.12180581988931,-11.1140151333297
model(84%),D,DE,-7.05187401610138,-8.664433872734
model(84%),B,DE,-6.94980041769621,-8.54363879465591
model(84%),B,BC,-7.6406477378241,-9.3611955113657
model(84%),D,DE,-7.20143757737484,-8.84142912267072
model(84%),D,DE,-6.86608296584028,-8.44456659291678
model(84%),B,BC,-6.86343203259895,-8.44142944782864
model(84%),B,BC,-5.71732121834069,-7.08510864149316
model(84%),D,DE,-2.35063994579887,-3.10093904685957
model(84%),D,BC,-6.36803536782561,-7.85517129943472
model(84%),B,BC,-9.01834958561867,-10.9915838279614
model(84%),D,DE,-5.54260536173775,-6.87834787407062
model(84%),D,DE,-5.75796707862258,-7.13320942311557
model(84%),D,DE,-6.09137294109607,-7.52776578066961
model(84%),B,BC,-8.58145146353272,-10.4745535322324
model(84%),B,BC,-5.38802630194376,-6.69541722511933
model(84%),D,BC,-5.52951723367687,-6.86285923179964
model(84%),B,BC,-6.58794632882899,-8.11541647663703
model(84%),B,BC,-8.36974354123512,-10.2240159260027
model(84%),D,DE,-6.79379525264091,-8.35902047622809
model(84%),D,DE,-8.18496406977646,-10.0053457602515
model(84%),D,DE,-4.34896282778748,-5.46577748036788
model(84%),B,BC,-2.40975029705537,-3.17089092086825
model(84%),D,DE,-3.47585770722063,-4.4325347725855
model(84%),E,DE,-5.22513464279697,-6.50264934985739
model(84%),B,BC,-8.01229289130328,-9.80100468859939
model(84%),D,DE,-7.59061971017119,-9.30199176425729
model(84%),D,DE,-7.6150389012005,-9.33088971762698
model(84%),D,DE,-5.01060883309429,-6.24877702304925
model(84%),D,DE,-8.98517547754425,-10.9523252044032
model(84%),E,DE,-5.63508514364364,-6.98778951863403
model(84%),B,DE,-5.85080522797475,-7.24307516386379
model(84%),D,DE,-4.66120748435252,-5.83529142186256
model(84%),B,BC,-5.80141805100497,-7.18462980687305
model(84%),B,BC,-9.10793584919791,-11.0976012494382
model(84%),D,DE,-5.33180892902352,-6.62888893516632
model(84%),D,DE,-7.11416306726413,-8.73814745701216
model(84%),B,BC,-8.01433536805198,-9.80342177922995
model(84%),B,BC,-8.68773298006156,-10.600328309334
model(84%),D,BC,-6.28745098276457,-7.75980680521278
model(84%),D,DE,-7.83705399879629,-9.59362495443272
model(84%),B,BC,-6.20767604031629,-7.66540021474985
model(84%),B,BC,-8.13444282169987,-9.94555833038363
model(84%),D,DE,-7.07639674132394,-8.69345434966661
model(84%),E,DE,-2.99627306916008,-3.86498875966233
model(84%),B,BC,-9.13769605707923,-11.1328198239845
model(84%),B,BC,-6.88199934767833,-8.4634022234509
model(84%),E,DE,-6.38116688786488,-7.87071129227529
model(84%),B,BC,-6.79066239894052,-8.35531302088941
model(84%),D,DE,-5.78450564269228,-7.16461546707765
model(84%),E,DE,-2.59354224752241,-3.38839244284521
model(84%),D,DE,-5.88891929020856,-7.28817978636502
model(84%),B,BC,-9.18229432540912,-11.1855979310487
model(84%),E,BC,-6.84107463503868,-8.41497144471999
model(84%),B,DE,-5.98720933765028,-7.40449736643007
model(84%),B,BC,-6.58785863423835,-8.11531269784321
model(84%),B,DE,-7.34719117110347,-9.01391561290619
model(84%),D,DE,-5.45158403157102,-6.77063217818012
model(84%),D,DE,-5.98899377096532,-7.40660908547381
model(84%),D,DE,-2.74255265423546,-3.56473308327117
model(84%),B,BC,-8.44715914910295,-10.3156304526087
model(84%),D,DE,-3.04635587525626,-3.9242573322147
model(84%),D,DE,-7.18791458777233,-8.8254258602169
model(84%),A,AB,-9.16694876782001,-11.1674378205394
model(84%),D,DE,-6.29047222585346,-7.76338217926168
model(84%),B,BC,-3.79917260366111,-4.81514936411103
model(84%),D,DE,-4.5395765295424,-5.69135194179563
model(84%),D,DE,-6.13172998071519,-7.57552476857598
model(84%),B,BC,-7.11184797646577,-8.73540775175913
model(84%),D,DE,-7.8799366467616,-9.64437277649542
model(84%),B,BC,-5.19082913390043,-6.46205181346783
model(84%),D,DE,-7.25610256797019,-8.90612030540822
model(84%),D,DE,-8.42944110359536,-10.2946627124298
model(84%),D,BC,-6.32351267428123,-7.80248262844664
model(84%),D,BC,-6.09456640981655,-7.53154496852482
model(84%),E,DE,-3.03828762969114,-3.91470927700533
model(84%),B,BC,-8.80284101853236,-10.7365484946879
model(84%),D,DE,-7.47690410620877,-9.16741940202105
model(84%),D,DE,-1.96844588549152,-2.64864617115872
model(84%),D,DE,-2.3718734494814,-3.12606702094177
model(84%),D,DE,-4.66597388325374,-5.84093203350377
model(84%),D,DE,-4.35539454199416,-5.47338884542124
model(84%),D,DE,-7.399210613111,-9.07547602281684
model(84%),D,DE,-6.93653364548054,-8.52793874282395
model(84%),B,BC,-8.2440316708262,-10.0752470431706
model(84%),B,BC,-8.11591598925658,-9.92363346238159
model(84%),D,DE,-7.19828765045172,-8.8377014626826
model(84%),E,DE,-6.22428437763812,-7.68505471341438
model(84%),D,DE,-7.82000465363258,-9.57344856198249
model(84%),D,DE,-2.86246623582154,-3.70664020398242
model(84%),B,BC,-6.41450816920281,-7.91016775060894
model(84%),E,DE,-3.89361237237719,-4.92691047975677
model(84%),B,BC,-5.77164402387309,-7.14939487846561
model(84%),E,DE,0.166170187247455,-0.122516797824306
model(84%),D,DE,-5.35631662391965,-6.65789162503664
model(84%),B,DE,-6.66176807341099,-8.20277798382371
model(84%),D,DE,-3.95687901829843,-5.00178096098991
model(84%),D,DE,-6.5673308915087,-8.09101992944337
model(84%),D,DE,-7.06100054508143,-8.67523431278855
model(84%),D,DE,-7.43429112319549,-9.11699070458454
model(84%),D,DE,-6.17001158629324,-7.62082766381044
model(84%),A,AB,-7.54907011039474,-9.25282148685424
model(84%),D,DE,-7.2826956464471,-8.93759086235092
model(84%),A,AB,-7.08344032205921,-8.7017898046536
model(84%),D,DE,-4.18008197029327,-5.26592191844352
model(84%),B,BC,-7.87212412103856,-9.63512734310769
model(84%),B,BC,-7.12746961520154,-8.75389457989371
model(84%),B,BC,-4.07346615465128,-5.13975152790126
model(84%),D,DE,-4.62026519074727,-5.7868398376134
model(84%),D,DE,-8.48844851255147,-10.3644927633284
model(84%),D,DE,-7.21082865662055,-8.8525426345724
model(84%),B,BC,-8.79621549383764,-10.7287077720592
